Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 99.0.4844.51,,,2022-03-10 19:31:38,2022-03-10 19:35:51,4m - 13.277s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 99.0.4844.51,Navigates on Add Contact Page and verifies the elements.,,2022-03-10 19:31:38,2022-03-10 19:35:18,3m - 40.347s,PASSED
"openBrowser("""")",Chrome 99.0.4844.51,,,2022-03-10 19:31:39,2022-03-10 19:31:41,2.425s,PASSED
"navigateToUrl(""https://lab.everleagues.com/login?returnUrl=%2Fmain%2Fdashboard"")",Chrome 99.0.4844.51,,,2022-03-10 19:31:41,2022-03-10 19:34:53,3m - 12.130s,PASSED
maximizeWindow(),Chrome 99.0.4844.51,,,2022-03-10 19:34:53,2022-03-10 19:34:53,0.137s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser01@mailinator.com"")",Chrome 99.0.4844.51,,,2022-03-10 19:34:53,2022-03-10 19:34:54,0.855s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 99.0.4844.51,,,2022-03-10 19:34:54,2022-03-10 19:34:55,0.473s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 99.0.4844.51,,,2022-03-10 19:34:55,2022-03-10 19:34:55,0.739s,PASSED
delay(2),Chrome 99.0.4844.51,,,2022-03-10 19:34:55,2022-03-10 19:34:57,2.039s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 99.0.4844.51,,,2022-03-10 19:34:57,2022-03-10 19:35:02,4.352s,PASSED
delay(2),Chrome 99.0.4844.51,,,2022-03-10 19:35:02,2022-03-10 19:35:04,2.013s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 99.0.4844.51,,,2022-03-10 19:35:04,2022-03-10 19:35:04,0.392s,PASSED
delay(2),Chrome 99.0.4844.51,,,2022-03-10 19:35:04,2022-03-10 19:35:06,2.005s,PASSED
