Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Open Video Conference,Chrome 109.0.0.0,,,2023-02-10 12:55:06,2023-02-10 13:00:36,5m - 30.319s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/01-Blank Fields,Chrome 109.0.0.0,,,2023-02-10 12:55:07,2023-02-10 12:58:27,3m - 19.637s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-10 12:55:09,2023-02-10 12:55:22,12.839s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 109.0.0.0,,,2023-02-10 12:55:22,2023-02-10 12:55:44,21.408s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-10 12:55:44,2023-02-10 12:55:44,0.333s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 109.0.0.0,,,2023-02-10 12:55:44,2023-02-10 12:55:47,2.929s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 109.0.0.0,,,2023-02-10 12:55:47,2023-02-10 12:55:49,2.226s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 109.0.0.0,,,2023-02-10 12:55:49,2023-02-10 12:55:51,1.628s,PASSED
delay(2),Chrome 109.0.0.0,,,2023-02-10 12:55:51,2023-02-10 12:55:53,2.175s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 109.0.0.0,,,2023-02-10 12:55:53,2023-02-10 12:55:54,1.033s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 109.0.0.0,,,2023-02-10 12:55:54,2023-02-10 12:55:54,0.395s,PASSED
currentWindow = getWindowIndex(),Chrome 109.0.0.0,,,2023-02-10 12:55:54,2023-02-10 12:55:55,0.132s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-10 12:55:55,2023-02-10 12:55:58,3.015s,PASSED
