Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09-Settings,Chrome 106.0.0.0,,,2022-10-12 16:46:47,2022-10-12 17:05:02,18m - 14.714s,PASSED
,,,,,,,
Test Cases/09-Settings/01 - Users (Invite new user but field are blank),Chrome 106.0.0.0,,,2022-10-12 16:46:48,2022-10-12 16:48:23,1m - 34.853s,PASSED
"openBrowser("""")",Chrome 106.0.0.0,,,2022-10-12 16:46:48,2022-10-12 16:46:50,2.266s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 106.0.0.0,,,2022-10-12 16:46:50,2022-10-12 16:47:01,10.550s,PASSED
maximizeWindow(),Chrome 106.0.0.0,,,2022-10-12 16:47:01,2022-10-12 16:47:01,0.166s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-10-12 16:47:01,2022-10-12 16:47:02,0.774s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 106.0.0.0,,,2022-10-12 16:47:02,2022-10-12 16:47:02,0.453s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 106.0.0.0,,,2022-10-12 16:47:02,2022-10-12 16:47:03,0.716s,PASSED
delay(2),Chrome 106.0.0.0,,,2022-10-12 16:47:03,2022-10-12 16:47:05,2.025s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 106.0.0.0,,,2022-10-12 16:47:05,2022-10-12 16:47:06,0.360s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 106.0.0.0,,,2022-10-12 16:47:06,2022-10-12 16:47:06,0.071s,PASSED
currentWindow = getWindowIndex(),Chrome 106.0.0.0,,,2022-10-12 16:47:06,2022-10-12 16:47:06,0.020s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:06,2022-10-12 16:47:09,3.003s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 106.0.0.0,,,2022-10-12 16:47:09,2022-10-12 16:47:09,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 106.0.0.0,,,2022-10-12 16:47:09,2022-10-12 16:47:11,1.873s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:11,2022-10-12 16:47:14,3.013s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-10-12 16:47:14,2022-10-12 16:47:14,0.671s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 106.0.0.0,,,2022-10-12 16:47:14,2022-10-12 16:47:16,1.363s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:16,2022-10-12 16:47:19,3.005s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 106.0.0.0,,,2022-10-12 16:47:19,2022-10-12 16:47:19,0.366s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:19,2022-10-12 16:47:22,3.003s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 106.0.0.0,,,2022-10-12 16:47:22,2022-10-12 16:47:22,0.466s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:22,2022-10-12 16:47:25,3.006s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 106.0.0.0,,,2022-10-12 16:47:25,2022-10-12 16:47:26,0.193s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:26,2022-10-12 16:47:29,3.014s,PASSED
switchToWindowIndex(0),Chrome 106.0.0.0,,,2022-10-12 16:47:29,2022-10-12 16:47:29,0.018s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:29,2022-10-12 16:47:32,3.014s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 106.0.0.0,,,2022-10-12 16:47:32,2022-10-12 16:47:33,1.001s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-12 16:47:33,2022-10-12 16:47:36,3.007s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 106.0.0.0,,,2022-10-12 16:47:36,2022-10-12 16:47:36,0.742s,PASSED
delay(5),Chrome 106.0.0.0,,,2022-10-12 16:47:36,2022-10-12 16:47:41,5.017s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 106.0.0.0,,,2022-10-12 16:47:41,2022-10-12 16:47:42,0.469s,PASSED
