Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
07-Directory,Chrome 106.0.0.0,,,2022-10-03 16:33:56,2022-10-03 16:38:02,4m - 5.718s,PASSED
,,,,,,,
Test Cases/07-Directory/01 -Connections - Add New Contact (required field is blank),Chrome 106.0.0.0,,,2022-10-03 16:33:56,2022-10-03 16:35:29,1m - 32.811s,PASSED
"openBrowser("""")",Chrome 106.0.0.0,,,2022-10-03 16:33:57,2022-10-03 16:33:59,2.222s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 106.0.0.0,,,2022-10-03 16:33:59,2022-10-03 16:34:13,14.096s,PASSED
maximizeWindow(),Chrome 106.0.0.0,,,2022-10-03 16:34:13,2022-10-03 16:34:13,0.153s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-10-03 16:34:13,2022-10-03 16:34:14,0.785s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 106.0.0.0,,,2022-10-03 16:34:14,2022-10-03 16:34:14,0.467s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 106.0.0.0,,,2022-10-03 16:34:14,2022-10-03 16:34:15,0.717s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:15,2022-10-03 16:34:18,3.023s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 106.0.0.0,,,2022-10-03 16:34:18,2022-10-03 16:34:18,0.356s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 106.0.0.0,,,2022-10-03 16:34:18,2022-10-03 16:34:18,0.061s,PASSED
currentWindow = getWindowIndex(),Chrome 106.0.0.0,,,2022-10-03 16:34:18,2022-10-03 16:34:19,0.027s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:19,2022-10-03 16:34:22,3.008s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 106.0.0.0,,,2022-10-03 16:34:22,2022-10-03 16:34:22,0.034s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 106.0.0.0,,,2022-10-03 16:34:22,2022-10-03 16:34:23,1.915s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:23,2022-10-03 16:34:26,3.015s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-10-03 16:34:26,2022-10-03 16:34:27,0.666s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 106.0.0.0,,,2022-10-03 16:34:27,2022-10-03 16:34:29,2.302s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:29,2022-10-03 16:34:32,3.017s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 106.0.0.0,,,2022-10-03 16:34:32,2022-10-03 16:34:33,0.362s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:33,2022-10-03 16:34:36,3.015s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 106.0.0.0,,,2022-10-03 16:34:36,2022-10-03 16:34:36,0.453s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:36,2022-10-03 16:34:39,3.009s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 106.0.0.0,,,2022-10-03 16:34:39,2022-10-03 16:34:40,0.205s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:40,2022-10-03 16:34:43,3.003s,PASSED
switchToWindowIndex(0),Chrome 106.0.0.0,,,2022-10-03 16:34:43,2022-10-03 16:34:43,0.018s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:43,2022-10-03 16:34:46,3.016s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 106.0.0.0,,,2022-10-03 16:34:46,2022-10-03 16:34:46,0.673s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:46,2022-10-03 16:34:49,3.009s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 106.0.0.0,,,2022-10-03 16:34:49,2022-10-03 16:34:50,0.472s,PASSED
delay(5),Chrome 106.0.0.0,,,2022-10-03 16:34:50,2022-10-03 16:34:55,5.014s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Directory""))",Chrome 106.0.0.0,,,2022-10-03 16:34:55,2022-10-03 16:34:56,0.912s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:34:56,2022-10-03 16:34:59,3.015s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/div_Connections""))",Chrome 106.0.0.0,,,2022-10-03 16:34:59,2022-10-03 16:34:59,0.400s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/div_Labels""))",Chrome 106.0.0.0,,,2022-10-03 16:34:59,2022-10-03 16:35:00,0.652s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:35:00,2022-10-03 16:35:03,3.012s,PASSED
"click(findTestObject(""07-Directory/Connections/div_Connections""))",Chrome 106.0.0.0,,,2022-10-03 16:35:03,2022-10-03 16:35:03,0.420s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-03 16:35:03,2022-10-03 16:35:06,3.016s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/h4_CONNECTIONS""))",Chrome 106.0.0.0,,,2022-10-03 16:35:06,2022-10-03 16:35:06,0.336s,PASSED
"verifyElementVisible(findTestObject(""07-Directory/Connections/h5_Save your contacts here and throw your business cards away""))",Chrome 106.0.0.0,,,2022-10-03 16:35:06,2022-10-03 16:35:07,0.339s,PASSED
