Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.5 - Settings (Organization),Chrome 108.0.0.0,,,2023-01-09 19:18:11,2023-01-09 19:24:23,6m - 12.411s,PASSED
,,,,,,,
Test Cases/09-Settings/23 - Organization - Profile Settings,Chrome 108.0.0.0,,,2023-01-09 19:18:12,2023-01-09 19:22:08,3m - 55.276s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2023-01-09 19:18:15,2023-01-09 19:18:25,10.240s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2023-01-09 19:18:25,2023-01-09 19:18:44,18.834s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2023-01-09 19:18:44,2023-01-09 19:18:44,0.480s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2023-01-09 19:18:44,2023-01-09 19:18:49,4.284s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2023-01-09 19:18:49,2023-01-09 19:18:50,1.159s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2023-01-09 19:18:50,2023-01-09 19:18:51,1.341s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-01-09 19:18:51,2023-01-09 19:18:53,2.144s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2023-01-09 19:18:53,2023-01-09 19:18:54,0.807s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2023-01-09 19:18:54,2023-01-09 19:18:55,0.353s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2023-01-09 19:18:55,2023-01-09 19:18:55,0.145s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-09 19:18:55,2023-01-09 19:18:58,3.011s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2023-01-09 19:18:58,2023-01-09 19:18:58,0.145s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2023-01-09 19:18:58,2023-01-09 19:19:09,10.904s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-09 19:19:09,2023-01-09 19:19:12,3.017s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2023-01-09 19:19:12,2023-01-09 19:19:13,1.321s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-01-09 19:19:13,2023-01-09 19:19:16,3.229s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-09 19:19:16,2023-01-09 19:19:19,3.017s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 108.0.0.0,,,2023-01-09 19:19:19,2023-01-09 19:19:20,0.875s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-09 19:19:20,2023-01-09 19:19:23,3.010s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 108.0.0.0,,,2023-01-09 19:19:23,2023-01-09 19:19:25,1.438s,PASSED
