Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11-Cloud Files,Chrome 108.0.0.0,,,2022-12-30 17:54:16,2022-12-30 18:03:32,9m - 16.465s,FAILED
,,,,,,,
Test Cases/11-Cloud Files/01-Create new folder,Chrome 108.0.0.0,,,2022-12-30 17:54:17,2022-12-30 17:57:49,3m - 32.233s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-30 17:54:19,2022-12-30 17:54:29,10.067s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2022-12-30 17:54:29,2022-12-30 17:56:04,1m - 34.805s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-30 17:56:04,2022-12-30 17:56:05,0.401s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-30 17:56:05,2022-12-30 17:56:07,2.728s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2022-12-30 17:56:07,2022-12-30 17:56:09,1.355s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2022-12-30 17:56:09,2022-12-30 17:56:10,1.427s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-30 17:56:10,2022-12-30 17:56:12,2.145s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2022-12-30 17:56:12,2022-12-30 17:56:13,0.745s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2022-12-30 17:56:13,2022-12-30 17:56:13,0.417s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2022-12-30 17:56:13,2022-12-30 17:56:14,0.159s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-30 17:56:14,2022-12-30 17:56:17,3.012s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2022-12-30 17:56:17,2022-12-30 17:56:18,1.021s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2022-12-30 17:56:18,2022-12-30 17:56:25,7.110s,PASSED
