Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.4 - Settings (Organization unit),Chrome 106.0.0.0,,,2022-11-01 20:11:23,2022-11-01 20:17:02,5m - 38.918s,PASSED
,,,,,,,
Test Cases/09-Settings/19 - Organization unit - Add Organization unit,Chrome 106.0.0.0,,,2022-11-01 20:11:23,2022-11-01 20:13:21,1m - 58.155s,PASSED
"openBrowser("""")",Chrome 106.0.0.0,,,2022-11-01 20:11:23,2022-11-01 20:11:26,2.314s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 106.0.0.0,,,2022-11-01 20:11:26,2022-11-01 20:11:36,10.554s,PASSED
maximizeWindow(),Chrome 106.0.0.0,,,2022-11-01 20:11:36,2022-11-01 20:11:36,0.155s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-11-01 20:11:36,2022-11-01 20:11:37,0.777s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 106.0.0.0,,,2022-11-01 20:11:37,2022-11-01 20:11:38,0.457s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 106.0.0.0,,,2022-11-01 20:11:38,2022-11-01 20:11:39,0.843s,PASSED
delay(2),Chrome 106.0.0.0,,,2022-11-01 20:11:39,2022-11-01 20:11:41,2.033s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 106.0.0.0,,,2022-11-01 20:11:41,2022-11-01 20:11:41,0.358s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 106.0.0.0,,,2022-11-01 20:11:41,2022-11-01 20:11:41,0.068s,PASSED
currentWindow = getWindowIndex(),Chrome 106.0.0.0,,,2022-11-01 20:11:41,2022-11-01 20:11:41,0.023s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-11-01 20:11:41,2022-11-01 20:11:44,3.016s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 106.0.0.0,,,2022-11-01 20:11:44,2022-11-01 20:11:44,0.033s,PASSED
