Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.5 - Settings (Organization),Chrome 109.0.0.0,,,2023-01-12 15:56:11,2023-01-12 16:03:18,7m - 7.105s,PASSED
,,,,,,,
Test Cases/09-Settings/23 - Organization - Profile Settings,Chrome 109.0.0.0,,,2023-01-12 15:56:12,2023-01-12 16:00:17,4m - 4.460s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-01-12 15:56:15,2023-01-12 15:56:28,13.513s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 109.0.0.0,,,2023-01-12 15:56:28,2023-01-12 15:56:53,24.790s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-12 15:56:53,2023-01-12 15:56:54,0.821s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 109.0.0.0,,,2023-01-12 15:56:54,2023-01-12 15:56:57,3.234s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 109.0.0.0,,,2023-01-12 15:56:57,2023-01-12 15:56:59,1.405s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 109.0.0.0,,,2023-01-12 15:56:59,2023-01-12 15:57:00,1.057s,PASSED
delay(2),Chrome 109.0.0.0,,,2023-01-12 15:57:00,2023-01-12 15:57:02,2.159s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 109.0.0.0,,,2023-01-12 15:57:02,2023-01-12 15:57:03,0.758s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 109.0.0.0,,,2023-01-12 15:57:03,2023-01-12 15:57:03,0.533s,PASSED
currentWindow = getWindowIndex(),Chrome 109.0.0.0,,,2023-01-12 15:57:03,2023-01-12 15:57:03,0.168s,PASSED
