Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 108.0.0.0,,,2022-12-19 15:33:57,2022-12-19 15:37:22,3m - 24.847s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 108.0.0.0,Navigates on Add Contact Page and verifies the elements.,,2022-12-19 15:33:59,2022-12-19 15:36:29,2m - 30.645s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-19 15:34:01,2022-12-19 15:34:12,10.529s,PASSED
"navigateToUrl(""https://lab.everleagues.com/login?returnUrl=%2Fmain%2Fdashboard"")",Chrome 108.0.0.0,,,2022-12-19 15:34:12,2022-12-19 15:34:36,24.857s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-19 15:34:36,2022-12-19 15:34:37,0.526s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-19 15:34:37,2022-12-19 15:34:40,2.622s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2022-12-19 15:34:40,2022-12-19 15:34:42,2.207s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2022-12-19 15:34:42,2022-12-19 15:34:43,1.341s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:34:43,2022-12-19 15:34:45,2.310s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2022-12-19 15:34:45,2022-12-19 15:34:46,0.908s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2022-12-19 15:34:46,2022-12-19 15:34:47,0.485s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2022-12-19 15:34:47,2022-12-19 15:34:47,0.312s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:34:47,2022-12-19 15:34:50,3.010s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2022-12-19 15:34:50,2022-12-19 15:34:50,0.307s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2022-12-19 15:34:50,2022-12-19 15:35:05,14.179s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:05,2022-12-19 15:35:08,3.022s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-19 15:35:08,2022-12-19 15:35:09,1.560s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2022-12-19 15:35:09,2022-12-19 15:35:13,3.491s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:13,2022-12-19 15:35:16,3.010s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 108.0.0.0,,,2022-12-19 15:35:16,2022-12-19 15:35:17,1.252s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:17,2022-12-19 15:35:20,3.013s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 108.0.0.0,,,2022-12-19 15:35:20,2022-12-19 15:35:22,2.169s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:22,2022-12-19 15:35:25,3.015s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 108.0.0.0,,,2022-12-19 15:35:25,2022-12-19 15:35:26,0.810s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:26,2022-12-19 15:35:29,3.026s,PASSED
switchToWindowIndex(0),Chrome 108.0.0.0,,,2022-12-19 15:35:29,2022-12-19 15:35:29,0.056s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:29,2022-12-19 15:35:32,3.014s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 108.0.0.0,,,2022-12-19 15:35:32,2022-12-19 15:35:34,1.732s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:34,2022-12-19 15:35:37,3.016s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 108.0.0.0,,,2022-12-19 15:35:37,2022-12-19 15:35:38,0.947s,PASSED
delay(5),Chrome 108.0.0.0,,,2022-12-19 15:35:38,2022-12-19 15:35:43,5.014s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 108.0.0.0,,,2022-12-19 15:35:43,2022-12-19 15:35:46,3.701s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:35:46,2022-12-19 15:35:48,2.012s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 108.0.0.0,,,2022-12-19 15:35:48,2022-12-19 15:35:49,0.890s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:35:49,2022-12-19 15:35:51,2.019s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 108.0.0.0,,,2022-12-19 15:35:51,2022-12-19 15:35:52,0.824s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:35:52,2022-12-19 15:35:54,2.018s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 108.0.0.0,,,2022-12-19 15:35:54,2022-12-19 15:35:55,0.809s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:35:55,2022-12-19 15:35:58,3.010s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 108.0.0.0,,,2022-12-19 15:35:58,2022-12-19 15:36:01,2.573s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:36:01,2022-12-19 15:36:04,3.013s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 108.0.0.0,,,2022-12-19 15:36:04,2022-12-19 15:36:05,0.850s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:36:05,2022-12-19 15:36:07,2.016s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite a single user option""))",Chrome 108.0.0.0,,,2022-12-19 15:36:07,2022-12-19 15:36:08,0.978s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite New user modal""))",Chrome 108.0.0.0,,,2022-12-19 15:36:08,2022-12-19 15:36:10,2.988s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:36:10,2022-12-19 15:36:13,2.020s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 108.0.0.0,,,2022-12-19 15:36:13,2022-12-19 15:36:13,0.928s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:36:13,2022-12-19 15:36:15,2.020s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 108.0.0.0,,,2022-12-19 15:36:15,2022-12-19 15:36:17,1.117s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-19 15:36:17,2022-12-19 15:36:20,3.019s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 108.0.0.0,,,2022-12-19 15:36:20,2022-12-19 15:36:21,0.988s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:36:21,2022-12-19 15:36:23,2.022s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite batch user option""))",Chrome 108.0.0.0,,,2022-12-19 15:36:23,2022-12-19 15:36:23,0.867s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Import CSV file modal""))",Chrome 108.0.0.0,,,2022-12-19 15:36:23,2022-12-19 15:36:25,1.035s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:36:25,2022-12-19 15:36:27,2.009s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 108.0.0.0,,,2022-12-19 15:36:27,2022-12-19 15:36:27,0.769s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-19 15:36:27,2022-12-19 15:36:29,2.015s,PASSED
,,,,,,,
