Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06-Teams,Chrome 99.0.4844.74,,,2022-03-18 18:27:16,2022-03-18 18:37:12,9m - 56.450s,PASSED
,,,,,,,
Test Cases/06-Teams/01- Add Team- Public,Chrome 99.0.4844.74,,,2022-03-18 18:27:16,2022-03-18 18:32:05,4m - 48.507s,PASSED
"openBrowser("""")",Chrome 99.0.4844.74,,,2022-03-18 18:27:17,2022-03-18 18:27:19,2.380s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 99.0.4844.74,,,2022-03-18 18:27:19,2022-03-18 18:30:37,3m - 17.995s,PASSED
maximizeWindow(),Chrome 99.0.4844.74,,,2022-03-18 18:30:37,2022-03-18 18:30:37,0.168s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 99.0.4844.74,,,2022-03-18 18:30:37,2022-03-18 18:30:38,0.849s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 99.0.4844.74,,,2022-03-18 18:30:38,2022-03-18 18:30:39,0.510s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 99.0.4844.74,,,2022-03-18 18:30:39,2022-03-18 18:30:39,0.720s,PASSED
delay(2),Chrome 99.0.4844.74,,,2022-03-18 18:30:39,2022-03-18 18:30:41,2.028s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 99.0.4844.74,,,2022-03-18 18:30:41,2022-03-18 18:30:42,0.403s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 99.0.4844.74,,,2022-03-18 18:30:42,2022-03-18 18:30:42,0.061s,PASSED
currentWindow = getWindowIndex(),Chrome 99.0.4844.74,,,2022-03-18 18:30:42,2022-03-18 18:30:42,0.022s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:30:42,2022-03-18 18:30:45,3.005s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 99.0.4844.74,,,2022-03-18 18:30:45,2022-03-18 18:30:45,0.048s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 99.0.4844.74,,,2022-03-18 18:30:45,2022-03-18 18:30:47,2.254s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:30:47,2022-03-18 18:30:50,3.002s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 99.0.4844.74,,,2022-03-18 18:30:50,2022-03-18 18:30:51,0.708s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 99.0.4844.74,,,2022-03-18 18:30:51,2022-03-18 18:30:52,1.021s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:30:52,2022-03-18 18:30:55,3.015s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 99.0.4844.74,,,2022-03-18 18:30:55,2022-03-18 18:30:55,0.423s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:30:55,2022-03-18 18:30:58,3.008s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 99.0.4844.74,,,2022-03-18 18:30:58,2022-03-18 18:30:59,0.468s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:30:59,2022-03-18 18:31:02,3.003s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 99.0.4844.74,,,2022-03-18 18:31:02,2022-03-18 18:31:02,0.115s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:02,2022-03-18 18:31:05,3.015s,PASSED
switchToWindowIndex(0),Chrome 99.0.4844.74,,,2022-03-18 18:31:05,2022-03-18 18:31:05,0.018s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:05,2022-03-18 18:31:08,3.003s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 99.0.4844.74,,,2022-03-18 18:31:08,2022-03-18 18:31:09,0.706s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:09,2022-03-18 18:31:12,3.013s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:12,2022-03-18 18:31:12,0.613s,PASSED
delay(5),Chrome 99.0.4844.74,,,2022-03-18 18:31:12,2022-03-18 18:31:17,5.007s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:17,2022-03-18 18:31:18,0.462s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:18,2022-03-18 18:31:18,0.492s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:18,2022-03-18 18:31:19,1.124s,PASSED
delay(4),Chrome 99.0.4844.74,,,2022-03-18 18:31:19,2022-03-18 18:31:23,4.016s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:23,2022-03-18 18:31:24,0.384s,PASSED
delay(2),Chrome 99.0.4844.74,,,2022-03-18 18:31:24,2022-03-18 18:31:26,2.007s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:26,2022-03-18 18:31:26,0.481s,PASSED
delay(2),Chrome 99.0.4844.74,,,2022-03-18 18:31:26,2022-03-18 18:31:28,2.009s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/h4_TEAMS""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:28,2022-03-18 18:31:29,0.385s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:29,2022-03-18 18:31:32,3.017s,PASSED
"click(findTestObject(""06-Teams/Add Team""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:32,2022-03-18 18:31:32,0.402s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:32,2022-03-18 18:31:35,3.008s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Public""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:35,2022-03-18 18:31:35,0.345s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/button_Private""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:35,2022-03-18 18:31:36,0.342s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:36,2022-03-18 18:31:39,3.015s,PASSED
"click(findTestObject(""06-Teams/button_Public""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:39,2022-03-18 18:31:39,0.434s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/01-Add Team-Public/Add Team_Public""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:39,2022-03-18 18:31:40,0.481s,PASSED
"verifyElementNotClickable(findTestObject(""06-Teams/01-Add Team-Public/button_Create""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:40,2022-03-18 18:31:41,1.039s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 18:31:41,2022-03-18 18:31:44,3.012s,PASSED
"click(findTestObject(""06-Teams/01-Add Team-Public/input_teamName""))",Chrome 99.0.4844.74,,,2022-03-18 18:31:44,2022-03-18 18:31:44,0.437s,PASSED
