Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.2 - Setttings (Active user),Chrome 107.0.0.0,,,2022-11-28 12:04:54,2022-11-28 12:11:03,6m - 9.035s,PASSED
,,,,,,,
Test Cases/09-Settings/06 - Users (Active User - Search user),Chrome 107.0.0.0,,,2022-11-28 12:04:54,2022-11-28 12:06:25,1m - 30.935s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 12:04:55,2022-11-28 12:04:57,2.224s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 107.0.0.0,,,2022-11-28 12:04:57,2022-11-28 12:05:10,13.094s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-28 12:05:10,2022-11-28 12:05:10,0.157s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-28 12:05:10,2022-11-28 12:05:11,0.883s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-28 12:05:11,2022-11-28 12:05:12,0.449s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-28 12:05:12,2022-11-28 12:05:12,0.722s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-28 12:05:12,2022-11-28 12:05:14,2.030s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-28 12:05:14,2022-11-28 12:05:15,0.364s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-28 12:05:15,2022-11-28 12:05:15,0.062s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-28 12:05:15,2022-11-28 12:05:15,0.027s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 12:05:15,2022-11-28 12:05:18,3.002s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-28 12:05:18,2022-11-28 12:05:18,0.032s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-28 12:05:18,2022-11-28 12:05:20,1.949s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 12:05:20,2022-11-28 12:05:23,3.006s,PASSED
