Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
05-Chat,Chrome 98.0.4758.102,,,2022-02-25 19:59:14,2022-02-25 20:00:28,1m - 14.464s,PASSED
,,,,,,,
Test Cases/05- Chat/01-Creating a Chat group,Chrome 98.0.4758.102,,,2022-02-25 19:59:14,2022-02-25 20:00:28,1m - 14.112s,PASSED
"openBrowser("""")",Chrome 98.0.4758.102,,,2022-02-25 19:59:15,2022-02-25 19:59:17,2.453s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 98.0.4758.102,,,2022-02-25 19:59:17,2022-02-25 19:59:46,28.641s,PASSED
maximizeWindow(),Chrome 98.0.4758.102,,,2022-02-25 19:59:46,2022-02-25 19:59:46,0.147s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 98.0.4758.102,,,2022-02-25 19:59:46,2022-02-25 19:59:47,0.809s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 98.0.4758.102,,,2022-02-25 19:59:47,2022-02-25 19:59:47,0.505s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 98.0.4758.102,,,2022-02-25 19:59:47,2022-02-25 19:59:48,0.744s,PASSED
delay(2),Chrome 98.0.4758.102,,,2022-02-25 19:59:48,2022-02-25 19:59:50,2.026s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 98.0.4758.102,,,2022-02-25 19:59:50,2022-02-25 20:00:01,11.014s,PASSED
"click(findTestObject(""05-Chat/01- Creating a Chat group/div_Chat""))",Chrome 98.0.4758.102,,,2022-02-25 20:00:01,2022-02-25 20:00:02,0.636s,PASSED
delay(1),Chrome 98.0.4758.102,,,2022-02-25 20:00:02,2022-02-25 20:00:03,1.015s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/01- Creating a Chat group/h4_CHAT""))",Chrome 98.0.4758.102,,,2022-02-25 20:00:03,2022-02-25 20:00:03,0.599s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/01- Creating a Chat group/div_No chat available""))",Chrome 98.0.4758.102,,,2022-02-25 20:00:03,2022-02-25 20:00:04,0.372s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/01- Creating a Chat group/h5_Chat securely with your contacts here""))",Chrome 98.0.4758.102,,,2022-02-25 20:00:04,2022-02-25 20:00:04,0.405s,PASSED
delay(1),Chrome 98.0.4758.102,,,2022-02-25 20:00:04,2022-02-25 20:00:05,1.015s,PASSED
"click(findTestObject(""05-Chat/01- Creating a Chat group/new chat icon""))",Chrome 98.0.4758.102,,,2022-02-25 20:00:05,2022-02-25 20:00:05,0.419s,PASSED
