Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06-Teams,Chrome 99.0.4844.84,,,2022-04-01 14:35:53,2022-04-01 14:40:03,4m - 10.415s,PASSED
,,,,,,,
Test Cases/06-Teams/01- Add Team- Public,Chrome 99.0.4844.84,,,2022-04-01 14:35:53,2022-04-01 14:37:56,2m - 3.562s,PASSED
"openBrowser("""")",Chrome 99.0.4844.84,,,2022-04-01 14:35:53,2022-04-01 14:35:55,2.250s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 99.0.4844.84,,,2022-04-01 14:35:55,2022-04-01 14:36:26,30.929s,PASSED
maximizeWindow(),Chrome 99.0.4844.84,,,2022-04-01 14:36:26,2022-04-01 14:36:27,0.153s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 99.0.4844.84,,,2022-04-01 14:36:27,2022-04-01 14:36:27,0.821s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 99.0.4844.84,,,2022-04-01 14:36:27,2022-04-01 14:36:28,0.537s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 99.0.4844.84,,,2022-04-01 14:36:28,2022-04-01 14:36:29,1.505s,PASSED
delay(2),Chrome 99.0.4844.84,,,2022-04-01 14:36:29,2022-04-01 14:36:31,2.040s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 99.0.4844.84,,,2022-04-01 14:36:31,2022-04-01 14:36:32,0.372s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 99.0.4844.84,,,2022-04-01 14:36:32,2022-04-01 14:36:32,0.061s,PASSED
currentWindow = getWindowIndex(),Chrome 99.0.4844.84,,,2022-04-01 14:36:32,2022-04-01 14:36:32,0.024s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:32,2022-04-01 14:36:35,3.005s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 99.0.4844.84,,,2022-04-01 14:36:35,2022-04-01 14:36:35,0.035s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 99.0.4844.84,,,2022-04-01 14:36:35,2022-04-01 14:36:38,3.490s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:38,2022-04-01 14:36:41,3.009s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 99.0.4844.84,,,2022-04-01 14:36:41,2022-04-01 14:36:42,0.753s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 99.0.4844.84,,,2022-04-01 14:36:42,2022-04-01 14:36:44,1.598s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:44,2022-04-01 14:36:47,3.006s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 99.0.4844.84,,,2022-04-01 14:36:47,2022-04-01 14:36:47,0.407s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:47,2022-04-01 14:36:50,3.010s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 99.0.4844.84,,,2022-04-01 14:36:50,2022-04-01 14:36:51,0.497s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:51,2022-04-01 14:36:54,3.009s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 99.0.4844.84,,,2022-04-01 14:36:54,2022-04-01 14:36:54,0.156s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:54,2022-04-01 14:36:57,3.005s,PASSED
switchToWindowIndex(0),Chrome 99.0.4844.84,,,2022-04-01 14:36:57,2022-04-01 14:36:57,0.018s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:36:57,2022-04-01 14:37:00,3.009s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 99.0.4844.84,,,2022-04-01 14:37:00,2022-04-01 14:37:01,0.720s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:37:01,2022-04-01 14:37:04,3.009s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:04,2022-04-01 14:37:04,0.547s,PASSED
delay(5),Chrome 99.0.4844.84,,,2022-04-01 14:37:04,2022-04-01 14:37:09,5.006s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:09,2022-04-01 14:37:10,0.564s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:10,2022-04-01 14:37:10,0.590s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:10,2022-04-01 14:37:11,0.848s,PASSED
delay(4),Chrome 99.0.4844.84,,,2022-04-01 14:37:11,2022-04-01 14:37:15,4.008s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:15,2022-04-01 14:37:16,0.371s,PASSED
delay(2),Chrome 99.0.4844.84,,,2022-04-01 14:37:16,2022-04-01 14:37:18,2.007s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:18,2022-04-01 14:37:18,0.524s,PASSED
delay(2),Chrome 99.0.4844.84,,,2022-04-01 14:37:18,2022-04-01 14:37:20,2.011s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/h4_TEAMS""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:20,2022-04-01 14:37:21,0.374s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:37:21,2022-04-01 14:37:24,3.008s,PASSED
"click(findTestObject(""06-Teams/Add Team""))",Chrome 99.0.4844.84,,,2022-04-01 14:37:24,2022-04-01 14:37:24,0.390s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 14:37:24,2022-04-01 14:37:27,3.016s,PASSED
