Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 101.0.4951.41,,,2022-05-06 13:56:31,2022-05-06 13:58:48,2m - 16.891s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 101.0.4951.41,Navigates on Add Contact Page and verifies the elements.,,2022-05-06 13:56:31,2022-05-06 13:58:15,1m - 44.186s,PASSED
"openBrowser("""")",Chrome 101.0.4951.41,,,2022-05-06 13:56:31,2022-05-06 13:56:34,2.137s,PASSED
"navigateToUrl(""https://lab.everleagues.com/login?returnUrl=%2Fmain%2Fdashboard"")",Chrome 101.0.4951.41,,,2022-05-06 13:56:34,2022-05-06 13:57:00,26.071s,PASSED
maximizeWindow(),Chrome 101.0.4951.41,,,2022-05-06 13:57:00,2022-05-06 13:57:00,0.160s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser01@mailinator.com"")",Chrome 101.0.4951.41,,,2022-05-06 13:57:00,2022-05-06 13:57:01,0.871s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 101.0.4951.41,,,2022-05-06 13:57:01,2022-05-06 13:57:01,0.492s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 101.0.4951.41,,,2022-05-06 13:57:01,2022-05-06 13:57:02,0.745s,PASSED
delay(2),Chrome 101.0.4951.41,,,2022-05-06 13:57:02,2022-05-06 13:57:04,2.032s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 101.0.4951.41,,,2022-05-06 13:57:04,2022-05-06 13:57:04,0.358s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 101.0.4951.41,,,2022-05-06 13:57:04,2022-05-06 13:57:04,0.061s,PASSED
currentWindow = getWindowIndex(),Chrome 101.0.4951.41,,,2022-05-06 13:57:04,2022-05-06 13:57:04,0.023s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:04,2022-05-06 13:57:07,3.014s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 101.0.4951.41,,,2022-05-06 13:57:07,2022-05-06 13:57:07,0.035s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 101.0.4951.41,,,2022-05-06 13:57:07,2022-05-06 13:57:10,2.236s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:10,2022-05-06 13:57:13,3.014s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser01@mailinator.com"")",Chrome 101.0.4951.41,,,2022-05-06 13:57:13,2022-05-06 13:57:13,0.770s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 101.0.4951.41,,,2022-05-06 13:57:13,2022-05-06 13:57:15,1.147s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:15,2022-05-06 13:57:18,3.014s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 101.0.4951.41,,,2022-05-06 13:57:18,2022-05-06 13:57:18,0.390s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:18,2022-05-06 13:57:21,3.017s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 101.0.4951.41,,,2022-05-06 13:57:21,2022-05-06 13:57:22,0.498s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:22,2022-05-06 13:57:25,3.004s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 101.0.4951.41,,,2022-05-06 13:57:25,2022-05-06 13:57:25,0.187s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:25,2022-05-06 13:57:28,3.011s,PASSED
switchToWindowIndex(0),Chrome 101.0.4951.41,,,2022-05-06 13:57:28,2022-05-06 13:57:28,0.017s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:28,2022-05-06 13:57:31,3.008s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 101.0.4951.41,,,2022-05-06 13:57:31,2022-05-06 13:57:32,1.189s,PASSED
delay(3),Chrome 101.0.4951.41,,,2022-05-06 13:57:32,2022-05-06 13:57:35,3.004s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 101.0.4951.41,,,2022-05-06 13:57:35,2022-05-06 13:57:35,0.388s,PASSED
delay(5),Chrome 101.0.4951.41,,,2022-05-06 13:57:35,2022-05-06 13:57:40,5.008s,PASSED
