Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01-Login and Forgot Password,Chrome 102.0.5005.115,,,2022-06-15 12:24:12,2022-06-15 12:26:45,2m - 32.083s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/01-Login(Credentials Blank),Chrome 102.0.5005.115,,,2022-06-15 12:24:13,2022-06-15 12:24:34,21.084s,PASSED
"openBrowser("""")",Chrome 102.0.5005.115,,,2022-06-15 12:24:13,2022-06-15 12:24:16,2.808s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 102.0.5005.115,,,2022-06-15 12:24:16,2022-06-15 12:24:28,11.889s,PASSED
maximizeWindow(),Chrome 102.0.5005.115,,,2022-06-15 12:24:28,2022-06-15 12:24:28,0.151s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Login_Card""), 0)",Chrome 102.0.5005.115,,,2022-06-15 12:24:28,2022-06-15 12:24:28,0.414s,PASSED
delay(2),Chrome 102.0.5005.115,,,2022-06-15 12:24:28,2022-06-15 12:24:30,2.022s,PASSED
"verifyElementNotClickable(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-15 12:24:30,2022-06-15 12:24:31,0.366s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-15 12:24:31,2022-06-15 12:24:34,3.009s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/02-Login(Wrong Email),Chrome 102.0.5005.115,,,2022-06-15 12:24:34,2022-06-15 12:24:47,13.071s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), ""unregisteredemail@test.com"")",Chrome 102.0.5005.115,,,2022-06-15 12:24:34,2022-06-15 12:24:36,2.360s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""pUQNV8a0dCQ="")",Chrome 102.0.5005.115,,,2022-06-15 12:24:36,2022-06-15 12:24:37,0.471s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-15 12:24:37,2022-06-15 12:24:40,3.011s,PASSED
"click(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 102.0.5005.115,,,2022-06-15 12:24:40,2022-06-15 12:24:40,0.512s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-15 12:24:40,2022-06-15 12:24:44,3.014s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Invalid email error""), 0)",Chrome 102.0.5005.115,,,2022-06-15 12:24:44,2022-06-15 12:24:44,0.381s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-15 12:24:44,2022-06-15 12:24:47,3.001s,PASSED
,,,,,,,
"Test Cases/01-Login and Forgot Password/03-Login(Valid email, wrong pass)",Chrome 102.0.5005.115,,,2022-06-15 12:24:47,2022-06-15 12:25:01,13.960s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), ""testuser01@mailinator.com"")",Chrome 102.0.5005.115,,,2022-06-15 12:24:47,2022-06-15 12:24:48,0.750s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""OxgQgnWTiECE3BxjMAl2ng=="")",Chrome 102.0.5005.115,,,2022-06-15 12:24:48,2022-06-15 12:24:48,0.413s,PASSED
delay(2),Chrome 102.0.5005.115,,,2022-06-15 12:24:48,2022-06-15 12:24:50,2.004s,PASSED
"click(findTestObject(""01-Login and Forgot Password/show pass button""))",Chrome 102.0.5005.115,,,2022-06-15 12:24:50,2022-06-15 12:24:51,0.480s,PASSED
delay(3),Chrome 102.0.5005.115,,,2022-06-15 12:24:51,2022-06-15 12:24:54,3.016s,PASSED
