Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03-Header Menu,Chrome 99.0.4844.74,,,2022-03-18 16:32:26,2022-03-18 16:44:44,12m - 18.559s,FAILED
,,,,,,,
Test Cases/03-Header Menu/01- Hamburger Button,Chrome 99.0.4844.74,verifies all elements of the hamburger button,,2022-03-18 16:32:26,2022-03-18 16:33:50,1m - 23.862s,PASSED
"openBrowser("""")",Chrome 99.0.4844.74,,,2022-03-18 16:32:27,2022-03-18 16:32:29,2.260s,PASSED
"navigateToUrl(""https://lab.everleagues.com/login?returnUrl=%2Fmain%2Fdashboard"")",Chrome 99.0.4844.74,,,2022-03-18 16:32:29,2022-03-18 16:32:49,20.461s,PASSED
maximizeWindow(),Chrome 99.0.4844.74,,,2022-03-18 16:32:49,2022-03-18 16:32:49,0.162s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser01@mailinator.com"")",Chrome 99.0.4844.74,,,2022-03-18 16:32:49,2022-03-18 16:32:50,0.787s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 99.0.4844.74,,,2022-03-18 16:32:50,2022-03-18 16:32:51,0.484s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 99.0.4844.74,,,2022-03-18 16:32:51,2022-03-18 16:32:52,0.778s,PASSED
delay(2),Chrome 99.0.4844.74,,,2022-03-18 16:32:52,2022-03-18 16:32:54,2.035s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 99.0.4844.74,,,2022-03-18 16:32:54,2022-03-18 16:32:54,0.797s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 99.0.4844.74,,,2022-03-18 16:32:54,2022-03-18 16:32:54,0.064s,PASSED
currentWindow = getWindowIndex(),Chrome 99.0.4844.74,,,2022-03-18 16:32:54,2022-03-18 16:32:54,0.026s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 16:32:54,2022-03-18 16:32:57,3.016s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 99.0.4844.74,,,2022-03-18 16:32:57,2022-03-18 16:32:58,0.062s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 99.0.4844.74,,,2022-03-18 16:32:58,2022-03-18 16:33:00,2.132s,PASSED
delay(3),Chrome 99.0.4844.74,,,2022-03-18 16:33:00,2022-03-18 16:33:03,3.012s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser01@mailinator.com"")",Chrome 99.0.4844.74,,,2022-03-18 16:33:03,2022-03-18 16:33:03,0.737s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 99.0.4844.74,,,2022-03-18 16:33:03,2022-03-18 16:33:05,1.164s,PASSED
