Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.1- Teams - Add,Chrome 105.0.0.0,,,2022-09-21 16:25:07,2022-09-21 16:28:42,3m - 34.628s,PASSED
,,,,,,,
Test Cases/06- Teams/01- Add Team- Public,Chrome 105.0.0.0,,,2022-09-21 16:25:08,2022-09-21 16:26:52,1m - 43.994s,PASSED
"openBrowser("""")",Chrome 105.0.0.0,,,2022-09-21 16:25:08,2022-09-21 16:25:10,2.214s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 105.0.0.0,,,2022-09-21 16:25:10,2022-09-21 16:25:23,13.097s,PASSED
maximizeWindow(),Chrome 105.0.0.0,,,2022-09-21 16:25:23,2022-09-21 16:25:24,0.158s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-21 16:25:24,2022-09-21 16:25:24,0.775s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 105.0.0.0,,,2022-09-21 16:25:24,2022-09-21 16:25:25,0.474s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 105.0.0.0,,,2022-09-21 16:25:25,2022-09-21 16:25:25,0.731s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-21 16:25:25,2022-09-21 16:25:28,2.027s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 105.0.0.0,,,2022-09-21 16:25:28,2022-09-21 16:25:28,0.379s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 105.0.0.0,,,2022-09-21 16:25:28,2022-09-21 16:25:28,0.064s,PASSED
currentWindow = getWindowIndex(),Chrome 105.0.0.0,,,2022-09-21 16:25:28,2022-09-21 16:25:28,0.021s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:28,2022-09-21 16:25:31,3.017s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 105.0.0.0,,,2022-09-21 16:25:31,2022-09-21 16:25:31,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 105.0.0.0,,,2022-09-21 16:25:31,2022-09-21 16:25:33,1.893s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:33,2022-09-21 16:25:36,3.013s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-21 16:25:36,2022-09-21 16:25:37,0.665s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 105.0.0.0,,,2022-09-21 16:25:37,2022-09-21 16:25:39,2.542s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:39,2022-09-21 16:25:42,3.008s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 105.0.0.0,,,2022-09-21 16:25:42,2022-09-21 16:25:43,0.385s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:43,2022-09-21 16:25:46,3.014s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 105.0.0.0,,,2022-09-21 16:25:46,2022-09-21 16:25:46,0.467s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:46,2022-09-21 16:25:49,3.011s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 105.0.0.0,,,2022-09-21 16:25:49,2022-09-21 16:25:49,0.205s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:49,2022-09-21 16:25:52,3.015s,PASSED
switchToWindowIndex(0),Chrome 105.0.0.0,,,2022-09-21 16:25:52,2022-09-21 16:25:52,0.019s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:52,2022-09-21 16:25:55,3.006s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 105.0.0.0,,,2022-09-21 16:25:55,2022-09-21 16:25:56,0.893s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-21 16:25:56,2022-09-21 16:25:59,3.013s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 105.0.0.0,,,2022-09-21 16:25:59,2022-09-21 16:26:00,0.688s,PASSED
delay(5),Chrome 105.0.0.0,,,2022-09-21 16:26:00,2022-09-21 16:26:05,5.003s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 105.0.0.0,,,2022-09-21 16:26:05,2022-09-21 16:26:06,1.019s,PASSED
