Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
00-Signup and Account Activation,Chrome 99.0.4844.84,,,2022-04-01 12:38:29,2022-04-01 12:40:40,2m - 11.351s,PASSED
,,,,,,,
Test Cases/00-SignUp and Account Activation/01-Signup(Credentials Blank),Chrome 99.0.4844.84,,,2022-04-01 12:38:29,2022-04-01 12:39:09,39.766s,PASSED
"openBrowser("""")",Chrome 99.0.4844.84,,,2022-04-01 12:38:30,2022-04-01 12:38:32,2.245s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 99.0.4844.84,,,2022-04-01 12:38:32,2022-04-01 12:38:59,26.619s,PASSED
maximizeWindow(),Chrome 99.0.4844.84,,,2022-04-01 12:38:59,2022-04-01 12:38:59,0.161s,PASSED
"click(findTestObject(""00-Signup and Activation/span_Sign up""))",Chrome 99.0.4844.84,,,2022-04-01 12:38:59,2022-04-01 12:38:59,0.534s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 12:38:59,2022-04-01 12:39:02,3.061s,PASSED
"verifyElementVisible(findTestObject(""00-Signup and Activation/div_Already have an account Log In""))",Chrome 99.0.4844.84,,,2022-04-01 12:39:02,2022-04-01 12:39:03,0.403s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 12:39:03,2022-04-01 12:39:06,3.007s,PASSED
"verifyElementNotClickable(findTestObject(""00-Signup and Activation/button_Sign up""))",Chrome 99.0.4844.84,,,2022-04-01 12:39:06,2022-04-01 12:39:06,0.360s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 12:39:06,2022-04-01 12:39:09,3.012s,PASSED
,,,,,,,
Test Cases/00-SignUp and Account Activation/02-Signup(Wrong email),Chrome 99.0.4844.84,,,2022-04-01 12:39:09,2022-04-01 12:39:19,9.968s,PASSED
delay(3),Chrome 99.0.4844.84,,,2022-04-01 12:39:09,2022-04-01 12:39:12,3.006s,PASSED
"setText(findTestObject(""00-Signup and Activation/input_Email""), ""QATESTinvalidemailformat"")",Chrome 99.0.4844.84,,,2022-04-01 12:39:12,2022-04-01 12:39:13,0.796s,PASSED
delay(2),Chrome 99.0.4844.84,,,2022-04-01 12:39:13,2022-04-01 12:39:15,2.018s,PASSED
"click(findTestObject(""00-Signup and Activation/input_firstName""))",Chrome 99.0.4844.84,,,2022-04-01 12:39:15,2022-04-01 12:39:16,0.376s,PASSED
"verifyElementPresent(findTestObject(""00-Signup and Activation/error_valid email is required""), 0)",Chrome 99.0.4844.84,,,2022-04-01 12:39:16,2022-04-01 12:39:16,0.446s,PASSED
delay(0),Chrome 99.0.4844.84,,,2022-04-01 12:39:16,2022-04-01 12:39:16,0.005s,PASSED
"setText(findTestObject(""00-Signup and Activation/input_Email""), ""testuser01@mailinator.com"")",Chrome 99.0.4844.84,,,2022-04-01 12:39:16,2022-04-01 12:39:17,1.385s,PASSED
delay(0),Chrome 99.0.4844.84,,,2022-04-01 12:39:17,2022-04-01 12:39:17,0.002s,PASSED
"click(findTestObject(""00-Signup and Activation/input_firstName""))",Chrome 99.0.4844.84,,,2022-04-01 12:39:17,2022-04-01 12:39:18,0.504s,PASSED
"verifyElementVisible(findTestObject(""00-Signup and Activation/error_email already exists""))",Chrome 99.0.4844.84,,,2022-04-01 12:39:18,2022-04-01 12:39:19,1.120s,PASSED
delay(0),Chrome 99.0.4844.84,,,2022-04-01 12:39:19,2022-04-01 12:39:19,0.001s,PASSED
