Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12-EL Sign,Chrome 108.0.0.0,,,2022-12-27 17:03:02,2022-12-27 17:08:38,5m - 35.623s,PASSED
,,,,,,,
Test Cases/12-EL Sign/01-Send Documents (Upload a file-required field is blank),Chrome 108.0.0.0,,,2022-12-27 17:03:04,2022-12-27 17:05:31,2m - 26.860s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-27 17:03:06,2022-12-27 17:03:17,11.383s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2022-12-27 17:03:17,2022-12-27 17:03:44,26.257s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-27 17:03:44,2022-12-27 17:03:44,0.292s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-27 17:03:44,2022-12-27 17:03:46,2.249s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2022-12-27 17:03:46,2022-12-27 17:03:47,1.162s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2022-12-27 17:03:47,2022-12-27 17:03:48,1.067s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-27 17:03:48,2022-12-27 17:03:50,2.134s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2022-12-27 17:03:50,2022-12-27 17:03:51,0.758s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-27 17:03:51,2022-12-27 17:03:53,2.011s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2022-12-27 17:03:53,2022-12-27 17:03:54,0.294s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2022-12-27 17:03:54,2022-12-27 17:03:54,0.170s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-27 17:03:54,2022-12-27 17:03:57,3.008s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2022-12-27 17:03:57,2022-12-27 17:03:57,0.490s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2022-12-27 17:03:57,2022-12-27 17:04:07,9.522s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-27 17:04:07,2022-12-27 17:04:10,3.026s,PASSED
