Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11-Cloud Files,Chrome 107.0.0.0,,,2022-11-30 14:49:32,2022-11-30 14:54:32,5m - 0.151s,PASSED
,,,,,,,
Test Cases/11-Cloud Files/01-Create new folder,Chrome 107.0.0.0,,,2022-11-30 14:49:32,2022-11-30 14:51:41,2m - 8.838s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-30 14:49:33,2022-11-30 14:49:35,2.225s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 107.0.0.0,,,2022-11-30 14:49:35,2022-11-30 14:50:00,25.656s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-30 14:50:00,2022-11-30 14:50:01,0.166s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-30 14:50:01,2022-11-30 14:50:01,0.812s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-30 14:50:01,2022-11-30 14:50:02,0.466s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-30 14:50:02,2022-11-30 14:50:03,0.716s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-30 14:50:03,2022-11-30 14:50:05,2.033s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-30 14:50:05,2022-11-30 14:50:05,0.355s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-30 14:50:05,2022-11-30 14:50:05,0.069s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-30 14:50:05,2022-11-30 14:50:05,0.026s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:05,2022-11-30 14:50:08,3.004s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-30 14:50:08,2022-11-30 14:50:08,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-30 14:50:08,2022-11-30 14:50:31,22.613s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:31,2022-11-30 14:50:34,3.017s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-30 14:50:34,2022-11-30 14:50:35,0.890s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-30 14:50:35,2022-11-30 14:50:40,5.244s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:40,2022-11-30 14:50:43,3.002s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 107.0.0.0,,,2022-11-30 14:50:43,2022-11-30 14:50:43,0.364s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:43,2022-11-30 14:50:46,3.013s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 107.0.0.0,,,2022-11-30 14:50:46,2022-11-30 14:50:47,0.456s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:47,2022-11-30 14:50:50,3.005s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 107.0.0.0,,,2022-11-30 14:50:50,2022-11-30 14:50:50,0.143s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:50,2022-11-30 14:50:53,3.012s,PASSED
switchToWindowIndex(0),Chrome 107.0.0.0,,,2022-11-30 14:50:53,2022-11-30 14:50:53,0.017s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:53,2022-11-30 14:50:56,3.014s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 107.0.0.0,,,2022-11-30 14:50:56,2022-11-30 14:50:57,0.880s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-30 14:50:57,2022-11-30 14:51:00,3.003s,PASSED
