Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.2 - Teams - Settings,Chrome 104.0.5112.102,Need to add a connection either autotester01@mailinator.com or autotester02@mailinator.com before running this Test suite,,2022-08-26 15:18:32,2022-08-26 15:27:50,9m - 18.135s,PASSED
,,,,,,,
Test Cases/06- Teams/03-Edit Team - Private (adding member),Chrome 104.0.5112.102,Need to add this autotester01@mailinator.com as a COWORKER under connection before running this TC,,2022-08-26 15:18:32,2022-08-26 15:20:02,1m - 30.140s,PASSED
"openBrowser("""")",Chrome 104.0.5112.102,,,2022-08-26 15:18:33,2022-08-26 15:18:35,2.140s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 104.0.5112.102,,,2022-08-26 15:18:35,2022-08-26 15:18:49,13.735s,PASSED
maximizeWindow(),Chrome 104.0.5112.102,,,2022-08-26 15:18:49,2022-08-26 15:18:49,0.146s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 104.0.5112.102,,,2022-08-26 15:18:49,2022-08-26 15:18:49,0.753s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 104.0.5112.102,,,2022-08-26 15:18:49,2022-08-26 15:18:50,0.464s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 104.0.5112.102,,,2022-08-26 15:18:50,2022-08-26 15:18:51,0.734s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 15:18:51,2022-08-26 15:18:54,3.034s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 104.0.5112.102,,,2022-08-26 15:18:54,2022-08-26 15:18:54,0.359s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 104.0.5112.102,,,2022-08-26 15:18:54,2022-08-26 15:18:54,0.065s,PASSED
currentWindow = getWindowIndex(),Chrome 104.0.5112.102,,,2022-08-26 15:18:54,2022-08-26 15:18:54,0.023s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 15:18:54,2022-08-26 15:18:57,3.004s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 104.0.5112.102,,,2022-08-26 15:18:57,2022-08-26 15:18:57,0.035s,PASSED
