Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.1 - Settings (Invite users),Chrome 108.0.0.0,,,2022-12-02 15:09:43,2022-12-02 15:25:33,15m - 50.143s,PASSED
,,,,,,,
Test Cases/09-Settings/01 - Users (Invite new user but field are blank),Chrome 108.0.0.0,,,2022-12-02 15:09:44,2022-12-02 15:11:12,1m - 28.750s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-02 15:09:44,2022-12-02 15:09:46,2.396s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2022-12-02 15:09:46,2022-12-02 15:09:59,12.726s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-02 15:09:59,2022-12-02 15:09:59,0.150s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-02 15:09:59,2022-12-02 15:10:00,0.928s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2022-12-02 15:10:00,2022-12-02 15:10:01,0.458s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2022-12-02 15:10:01,2022-12-02 15:10:01,0.738s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-02 15:10:01,2022-12-02 15:10:03,2.026s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2022-12-02 15:10:03,2022-12-02 15:10:04,0.361s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2022-12-02 15:10:04,2022-12-02 15:10:04,0.066s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2022-12-02 15:10:04,2022-12-02 15:10:04,0.029s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-02 15:10:04,2022-12-02 15:10:07,3.011s,PASSED
