Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Open Video Conference,Chrome 108.0.0.0,,,2022-12-21 16:41:17,2022-12-21 16:47:34,6m - 17.030s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/01-Blank Fields,Chrome 108.0.0.0,,,2022-12-21 16:41:19,2022-12-21 16:44:21,3m - 2.286s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2022-12-21 16:41:21,2022-12-21 16:41:34,13.303s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2022-12-21 16:41:34,2022-12-21 16:42:01,26.694s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2022-12-21 16:42:01,2022-12-21 16:42:02,0.470s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-21 16:42:02,2022-12-21 16:42:05,3.316s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2022-12-21 16:42:05,2022-12-21 16:42:06,1.377s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2022-12-21 16:42:06,2022-12-21 16:42:07,1.198s,PASSED
delay(2),Chrome 108.0.0.0,,,2022-12-21 16:42:07,2022-12-21 16:42:10,2.138s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2022-12-21 16:42:10,2022-12-21 16:42:10,0.904s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2022-12-21 16:42:10,2022-12-21 16:42:11,0.630s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2022-12-21 16:42:11,2022-12-21 16:42:11,0.168s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:11,2022-12-21 16:42:14,3.021s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2022-12-21 16:42:14,2022-12-21 16:42:15,0.497s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2022-12-21 16:42:15,2022-12-21 16:42:26,10.873s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:26,2022-12-21 16:42:29,3.025s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2022-12-21 16:42:29,2022-12-21 16:42:30,1.529s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2022-12-21 16:42:30,2022-12-21 16:42:35,4.582s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:35,2022-12-21 16:42:38,3.019s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 108.0.0.0,,,2022-12-21 16:42:38,2022-12-21 16:42:39,1.318s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:39,2022-12-21 16:42:42,3.018s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 108.0.0.0,,,2022-12-21 16:42:42,2022-12-21 16:42:45,2.862s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:45,2022-12-21 16:42:48,3.010s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 108.0.0.0,,,2022-12-21 16:42:48,2022-12-21 16:42:49,0.793s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:49,2022-12-21 16:42:52,3.027s,PASSED
switchToWindowIndex(0),Chrome 108.0.0.0,,,2022-12-21 16:42:52,2022-12-21 16:42:52,0.054s,PASSED
delay(3),Chrome 108.0.0.0,,,2022-12-21 16:42:52,2022-12-21 16:42:55,3.038s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 108.0.0.0,,,2022-12-21 16:42:55,2022-12-21 16:42:56,1.475s,PASSED
