Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06-Teams,Chrome 100.0.4896.75,,,2022-04-08 16:34:43,2022-04-08 16:38:39,3m - 55.945s,PASSED
,,,,,,,
Test Cases/06-Teams/01- Add Team- Public,Chrome 100.0.4896.75,,,2022-04-08 16:34:43,2022-04-08 16:36:34,1m - 50.638s,PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-08 16:34:44,2022-04-08 16:34:46,2.304s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 100.0.4896.75,,,2022-04-08 16:34:46,2022-04-08 16:35:06,20.152s,PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-08 16:35:06,2022-04-08 16:35:06,0.154s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 100.0.4896.75,,,2022-04-08 16:35:06,2022-04-08 16:35:07,0.859s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 100.0.4896.75,,,2022-04-08 16:35:07,2022-04-08 16:35:08,0.488s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 100.0.4896.75,,,2022-04-08 16:35:08,2022-04-08 16:35:08,0.740s,PASSED
delay(2),Chrome 100.0.4896.75,,,2022-04-08 16:35:08,2022-04-08 16:35:10,2.025s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 100.0.4896.75,,,2022-04-08 16:35:10,2022-04-08 16:35:11,0.357s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 100.0.4896.75,,,2022-04-08 16:35:11,2022-04-08 16:35:11,0.064s,PASSED
currentWindow = getWindowIndex(),Chrome 100.0.4896.75,,,2022-04-08 16:35:11,2022-04-08 16:35:11,0.028s,PASSED
delay(3),Chrome 100.0.4896.75,,,2022-04-08 16:35:11,2022-04-08 16:35:14,3.004s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 100.0.4896.75,,,2022-04-08 16:35:14,2022-04-08 16:35:14,0.034s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 100.0.4896.75,,,2022-04-08 16:35:14,2022-04-08 16:35:16,2.066s,PASSED
delay(3),Chrome 100.0.4896.75,,,2022-04-08 16:35:16,2022-04-08 16:35:19,3.007s,PASSED
