Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.3 - Settings (Invited users),Chrome 108.0.0.0,,,2023-01-11 13:54:05,2023-01-11 13:57:40,3m - 34.612s,PASSED
,,,,,,,
Test Cases/09-Settings/16 - Users (Invited User - Search),Chrome 108.0.0.0,,,2023-01-11 13:54:06,2023-01-11 13:56:34,2m - 28.308s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2023-01-11 13:54:08,2023-01-11 13:54:22,13.547s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2023-01-11 13:54:22,2023-01-11 13:54:51,29.367s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2023-01-11 13:54:51,2023-01-11 13:54:51,0.335s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2023-01-11 13:54:51,2023-01-11 13:54:53,1.945s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2023-01-11 13:54:53,2023-01-11 13:54:55,1.137s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2023-01-11 13:54:55,2023-01-11 13:54:56,1.323s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-01-11 13:54:56,2023-01-11 13:54:58,2.140s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2023-01-11 13:54:58,2023-01-11 13:54:59,0.781s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2023-01-11 13:54:59,2023-01-11 13:54:59,0.507s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2023-01-11 13:54:59,2023-01-11 13:54:59,0.134s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-11 13:54:59,2023-01-11 13:55:02,3.017s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2023-01-11 13:55:02,2023-01-11 13:55:03,0.162s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2023-01-11 13:55:03,2023-01-11 13:55:10,7.567s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-11 13:55:10,2023-01-11 13:55:13,3.022s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2023-01-11 13:55:13,2023-01-11 13:55:15,1.417s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-01-11 13:55:15,2023-01-11 13:55:19,4.710s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-11 13:55:19,2023-01-11 13:55:22,3.014s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 108.0.0.0,,,2023-01-11 13:55:22,2023-01-11 13:55:23,1.084s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-11 13:55:23,2023-01-11 13:55:26,3.018s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 108.0.0.0,,,2023-01-11 13:55:26,2023-01-11 13:55:28,1.374s,PASSED
