Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.1- Teams - Add,Chrome 106.0.0.0,,,2022-10-28 16:02:03,2022-10-28 16:05:44,3m - 41.362s,PASSED
,,,,,,,
Test Cases/06- Teams/01- Add Team- Public,Chrome 106.0.0.0,,,2022-10-28 16:02:03,2022-10-28 16:03:50,1m - 46.901s,PASSED
"openBrowser("""")",Chrome 106.0.0.0,,,2022-10-28 16:02:04,2022-10-28 16:02:06,2.173s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 106.0.0.0,,,2022-10-28 16:02:06,2022-10-28 16:02:21,15.100s,PASSED
maximizeWindow(),Chrome 106.0.0.0,,,2022-10-28 16:02:21,2022-10-28 16:02:21,0.142s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-10-28 16:02:21,2022-10-28 16:02:22,0.761s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 106.0.0.0,,,2022-10-28 16:02:22,2022-10-28 16:02:22,0.463s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 106.0.0.0,,,2022-10-28 16:02:22,2022-10-28 16:02:24,1.395s,PASSED
delay(2),Chrome 106.0.0.0,,,2022-10-28 16:02:24,2022-10-28 16:02:26,2.023s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 106.0.0.0,,,2022-10-28 16:02:26,2022-10-28 16:02:26,0.360s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 106.0.0.0,,,2022-10-28 16:02:26,2022-10-28 16:02:26,0.062s,PASSED
currentWindow = getWindowIndex(),Chrome 106.0.0.0,,,2022-10-28 16:02:26,2022-10-28 16:02:26,0.028s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:26,2022-10-28 16:02:29,3.015s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 106.0.0.0,,,2022-10-28 16:02:29,2022-10-28 16:02:29,0.032s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 106.0.0.0,,,2022-10-28 16:02:29,2022-10-28 16:02:33,3.193s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:33,2022-10-28 16:02:36,3.007s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 106.0.0.0,,,2022-10-28 16:02:36,2022-10-28 16:02:36,0.665s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 106.0.0.0,,,2022-10-28 16:02:36,2022-10-28 16:02:39,2.353s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:39,2022-10-28 16:02:42,3.003s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 106.0.0.0,,,2022-10-28 16:02:42,2022-10-28 16:02:42,0.365s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:42,2022-10-28 16:02:45,3.014s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 106.0.0.0,,,2022-10-28 16:02:45,2022-10-28 16:02:45,0.470s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:45,2022-10-28 16:02:48,3.017s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 106.0.0.0,,,2022-10-28 16:02:48,2022-10-28 16:02:49,0.158s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:49,2022-10-28 16:02:52,3.016s,PASSED
switchToWindowIndex(0),Chrome 106.0.0.0,,,2022-10-28 16:02:52,2022-10-28 16:02:52,0.019s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:52,2022-10-28 16:02:55,3.015s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 106.0.0.0,,,2022-10-28 16:02:55,2022-10-28 16:02:55,0.674s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:02:55,2022-10-28 16:02:58,3.010s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 106.0.0.0,,,2022-10-28 16:02:58,2022-10-28 16:02:59,0.578s,PASSED
delay(5),Chrome 106.0.0.0,,,2022-10-28 16:02:59,2022-10-28 16:03:04,5.012s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 106.0.0.0,,,2022-10-28 16:03:04,2022-10-28 16:03:04,0.366s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 106.0.0.0,,,2022-10-28 16:03:04,2022-10-28 16:03:05,0.467s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 106.0.0.0,,,2022-10-28 16:03:05,2022-10-28 16:03:06,0.901s,PASSED
delay(4),Chrome 106.0.0.0,,,2022-10-28 16:03:06,2022-10-28 16:03:10,4.017s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 106.0.0.0,,,2022-10-28 16:03:10,2022-10-28 16:03:10,0.351s,PASSED
delay(2),Chrome 106.0.0.0,,,2022-10-28 16:03:10,2022-10-28 16:03:12,2.010s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 106.0.0.0,,,2022-10-28 16:03:12,2022-10-28 16:03:13,0.486s,PASSED
delay(2),Chrome 106.0.0.0,,,2022-10-28 16:03:13,2022-10-28 16:03:15,2.015s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/h4_TEAMS""))",Chrome 106.0.0.0,,,2022-10-28 16:03:15,2022-10-28 16:03:15,0.322s,PASSED
delay(3),Chrome 106.0.0.0,,,2022-10-28 16:03:15,2022-10-28 16:03:18,3.009s,PASSED
