Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
08- Operations,Chrome 105.0.0.0,,,2022-09-23 19:34:00,2022-09-23 19:37:49,3m - 49.406s,PASSED
,,,,,,,
Test Cases/08- Operations/01 - Client Assignment - Select Org unit,Chrome 105.0.0.0,Need to add this autotester03@mailinator.com as a CLIENT under connection before running this TC,,2022-09-23 19:34:00,2022-09-23 19:35:48,1m - 47.662s,PASSED
"openBrowser("""")",Chrome 105.0.0.0,,,2022-09-23 19:34:01,2022-09-23 19:34:03,2.188s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 105.0.0.0,,,2022-09-23 19:34:03,2022-09-23 19:34:52,48.839s,PASSED
maximizeWindow(),Chrome 105.0.0.0,,,2022-09-23 19:34:52,2022-09-23 19:34:52,0.154s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-23 19:34:52,2022-09-23 19:34:53,0.780s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 105.0.0.0,,,2022-09-23 19:34:53,2022-09-23 19:34:53,0.469s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 105.0.0.0,,,2022-09-23 19:34:53,2022-09-23 19:34:54,0.737s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:34:54,2022-09-23 19:34:57,3.028s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 105.0.0.0,,,2022-09-23 19:34:57,2022-09-23 19:34:57,0.691s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 105.0.0.0,,,2022-09-23 19:34:57,2022-09-23 19:34:58,0.060s,PASSED
currentWindow = getWindowIndex(),Chrome 105.0.0.0,,,2022-09-23 19:34:58,2022-09-23 19:34:58,0.024s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:34:58,2022-09-23 19:35:01,3.015s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 105.0.0.0,,,2022-09-23 19:35:01,2022-09-23 19:35:01,0.032s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 105.0.0.0,,,2022-09-23 19:35:01,2022-09-23 19:35:02,1.866s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:35:02,2022-09-23 19:35:05,3.006s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-23 19:35:05,2022-09-23 19:35:06,0.673s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 105.0.0.0,,,2022-09-23 19:35:06,2022-09-23 19:35:08,1.626s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:35:08,2022-09-23 19:35:11,3.009s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 105.0.0.0,,,2022-09-23 19:35:11,2022-09-23 19:35:11,0.359s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:35:11,2022-09-23 19:35:14,3.019s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 105.0.0.0,,,2022-09-23 19:35:14,2022-09-23 19:35:15,0.465s,PASSED
