Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.2 - Teams - Settings,Chrome 100.0.4896.127,Need to add a connection either autotester01@mailinator.com or autotester02@mailinator.com before running this Test suite,,2022-04-18 15:48:47,2022-04-18 15:57:24,8m - 36.776s,PASSED
,,,,,,,
Test Cases/06-Teams/03-Edit Team - Private,Chrome 100.0.4896.127,Need to add a connection before running this TC,,2022-04-18 15:48:47,2022-04-18 15:51:47,3m - 0.139s,PASSED
"openBrowser("""")",Chrome 100.0.4896.127,,,2022-04-18 15:48:48,2022-04-18 15:48:50,2.197s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 100.0.4896.127,,,2022-04-18 15:48:50,2022-04-18 15:49:35,45.326s,PASSED
maximizeWindow(),Chrome 100.0.4896.127,,,2022-04-18 15:49:35,2022-04-18 15:49:35,0.158s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 100.0.4896.127,,,2022-04-18 15:49:35,2022-04-18 15:49:36,0.826s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 100.0.4896.127,,,2022-04-18 15:49:36,2022-04-18 15:49:37,1.253s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 100.0.4896.127,,,2022-04-18 15:49:37,2022-04-18 15:49:38,0.740s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:49:38,2022-04-18 15:49:41,3.033s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 100.0.4896.127,,,2022-04-18 15:49:41,2022-04-18 15:49:42,0.378s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 100.0.4896.127,,,2022-04-18 15:49:42,2022-04-18 15:49:42,0.067s,PASSED
currentWindow = getWindowIndex(),Chrome 100.0.4896.127,,,2022-04-18 15:49:42,2022-04-18 15:49:42,0.025s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:49:42,2022-04-18 15:49:45,3.005s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 100.0.4896.127,,,2022-04-18 15:49:45,2022-04-18 15:49:45,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 100.0.4896.127,,,2022-04-18 15:49:45,2022-04-18 15:49:47,1.975s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:49:47,2022-04-18 15:49:50,3.017s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 100.0.4896.127,,,2022-04-18 15:49:50,2022-04-18 15:49:50,0.674s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 100.0.4896.127,,,2022-04-18 15:49:50,2022-04-18 15:49:51,1.040s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:49:51,2022-04-18 15:49:54,3.007s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 100.0.4896.127,,,2022-04-18 15:49:54,2022-04-18 15:49:55,0.391s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:49:55,2022-04-18 15:49:58,3.027s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 100.0.4896.127,,,2022-04-18 15:49:58,2022-04-18 15:49:58,0.518s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:49:58,2022-04-18 15:50:01,3.005s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 100.0.4896.127,,,2022-04-18 15:50:01,2022-04-18 15:50:02,0.173s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:50:02,2022-04-18 15:50:05,3.017s,PASSED
switchToWindowIndex(0),Chrome 100.0.4896.127,,,2022-04-18 15:50:05,2022-04-18 15:50:05,0.032s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:50:05,2022-04-18 15:50:08,3.008s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 100.0.4896.127,,,2022-04-18 15:50:08,2022-04-18 15:50:09,0.968s,PASSED
delay(3),Chrome 100.0.4896.127,,,2022-04-18 15:50:09,2022-04-18 15:50:12,3.005s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 100.0.4896.127,,,2022-04-18 15:50:12,2022-04-18 15:50:12,0.803s,PASSED
delay(5),Chrome 100.0.4896.127,,,2022-04-18 15:50:12,2022-04-18 15:50:17,5.008s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 100.0.4896.127,,,2022-04-18 15:50:17,2022-04-18 15:50:18,0.473s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 100.0.4896.127,,,2022-04-18 15:50:18,2022-04-18 15:50:18,0.576s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 100.0.4896.127,,,2022-04-18 15:50:18,2022-04-18 15:50:19,0.822s,PASSED
delay(4),Chrome 100.0.4896.127,,,2022-04-18 15:50:19,2022-04-18 15:50:23,4.019s,PASSED
