Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
04-Add my Organizations,Chrome 104.0.5112.102,,,2022-08-26 14:22:31,2022-08-26 14:24:48,2m - 16.284s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/01- Free limited Plan (Blank fields),Chrome 104.0.5112.102,,,2022-08-26 14:22:32,2022-08-26 14:23:40,1m - 8.575s,PASSED
"openBrowser("""")",Chrome 104.0.5112.102,,,2022-08-26 14:22:32,2022-08-26 14:22:34,2.302s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 104.0.5112.102,,,2022-08-26 14:22:34,2022-08-26 14:22:47,13.189s,PASSED
maximizeWindow(),Chrome 104.0.5112.102,,,2022-08-26 14:22:47,2022-08-26 14:22:48,0.136s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 104.0.5112.102,,,2022-08-26 14:22:48,2022-08-26 14:22:48,0.754s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 104.0.5112.102,,,2022-08-26 14:22:48,2022-08-26 14:22:49,0.460s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 104.0.5112.102,,,2022-08-26 14:22:49,2022-08-26 14:22:50,0.725s,PASSED
delay(2),Chrome 104.0.5112.102,,,2022-08-26 14:22:50,2022-08-26 14:22:52,2.031s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 104.0.5112.102,,,2022-08-26 14:22:52,2022-08-26 14:22:52,0.371s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 104.0.5112.102,,,2022-08-26 14:22:52,2022-08-26 14:22:52,0.055s,PASSED
currentWindow = getWindowIndex(),Chrome 104.0.5112.102,,,2022-08-26 14:22:52,2022-08-26 14:22:52,0.023s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:22:52,2022-08-26 14:22:55,3.009s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 104.0.5112.102,,,2022-08-26 14:22:55,2022-08-26 14:22:55,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 104.0.5112.102,,,2022-08-26 14:22:55,2022-08-26 14:22:57,2.085s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:22:57,2022-08-26 14:23:00,3.009s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 104.0.5112.102,,,2022-08-26 14:23:00,2022-08-26 14:23:01,0.682s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 104.0.5112.102,,,2022-08-26 14:23:01,2022-08-26 14:23:03,1.641s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:03,2022-08-26 14:23:06,3.009s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:06,2022-08-26 14:23:06,0.367s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:06,2022-08-26 14:23:09,3.004s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:09,2022-08-26 14:23:09,0.456s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:09,2022-08-26 14:23:12,3.014s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 104.0.5112.102,,,2022-08-26 14:23:12,2022-08-26 14:23:13,0.187s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:13,2022-08-26 14:23:16,3.017s,PASSED
switchToWindowIndex(0),Chrome 104.0.5112.102,,,2022-08-26 14:23:16,2022-08-26 14:23:16,0.018s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:16,2022-08-26 14:23:19,3.003s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 104.0.5112.102,,,2022-08-26 14:23:19,2022-08-26 14:23:19,0.675s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:19,2022-08-26 14:23:22,3.007s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:22,2022-08-26 14:23:23,0.750s,PASSED
delay(5),Chrome 104.0.5112.102,,,2022-08-26 14:23:23,2022-08-26 14:23:28,5.008s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Add My Organization""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:28,2022-08-26 14:23:28,0.429s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/Add my org modal""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:28,2022-08-26 14:23:29,1.012s,PASSED
delay(2),Chrome 104.0.5112.102,,,2022-08-26 14:23:29,2022-08-26 14:23:31,2.004s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_orgName""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:31,2022-08-26 14:23:32,0.360s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/input_org alias""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:32,2022-08-26 14:23:32,0.365s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/div_Service Industry_select-arrow""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:32,2022-08-26 14:23:33,0.484s,PASSED
"sendKeys(findTestObject(null), Keys.chord(ESCAPE))",Chrome 104.0.5112.102,,,2022-08-26 14:23:33,2022-08-26 14:23:33,0.478s,PASSED
delay(3),Chrome 104.0.5112.102,,,2022-08-26 14:23:33,2022-08-26 14:23:36,3.010s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_OrganizationName_error""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:36,2022-08-26 14:23:37,0.338s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/div_Organization Alias_error""))",Chrome 104.0.5112.102,,,2022-08-26 14:23:37,2022-08-26 14:23:37,0.326s,PASSED
