Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.5 - Settings (Organization),Chrome 108.0.0.0,,,2023-01-04 18:05:06,2023-01-04 18:11:15,6m - 9.462s,PASSED
,,,,,,,
Test Cases/09-Settings/23 - Organization - Profile Settings,Chrome 108.0.0.0,,,2023-01-04 18:05:08,2023-01-04 18:09:00,3m - 52.975s,PASSED
"openBrowser("""")",Chrome 108.0.0.0,,,2023-01-04 18:05:10,2023-01-04 18:05:23,13.293s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 108.0.0.0,,,2023-01-04 18:05:23,2023-01-04 18:05:48,24.174s,PASSED
maximizeWindow(),Chrome 108.0.0.0,,,2023-01-04 18:05:48,2023-01-04 18:05:49,1.376s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2023-01-04 18:05:49,2023-01-04 18:05:52,2.663s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 108.0.0.0,,,2023-01-04 18:05:52,2023-01-04 18:05:53,1.315s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 108.0.0.0,,,2023-01-04 18:05:53,2023-01-04 18:05:54,1.037s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-01-04 18:05:54,2023-01-04 18:05:56,2.239s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 108.0.0.0,,,2023-01-04 18:05:56,2023-01-04 18:05:58,1.425s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 108.0.0.0,,,2023-01-04 18:05:58,2023-01-04 18:05:58,0.405s,PASSED
currentWindow = getWindowIndex(),Chrome 108.0.0.0,,,2023-01-04 18:05:58,2023-01-04 18:05:58,0.156s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:05:58,2023-01-04 18:06:01,3.014s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 108.0.0.0,,,2023-01-04 18:06:01,2023-01-04 18:06:02,0.912s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 108.0.0.0,,,2023-01-04 18:06:02,2023-01-04 18:06:10,7.546s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:06:10,2023-01-04 18:06:13,3.013s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 108.0.0.0,,,2023-01-04 18:06:13,2023-01-04 18:06:14,1.753s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-01-04 18:06:14,2023-01-04 18:06:19,4.551s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:06:19,2023-01-04 18:06:22,3.017s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 108.0.0.0,,,2023-01-04 18:06:22,2023-01-04 18:06:23,1.020s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:06:23,2023-01-04 18:06:26,3.019s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 108.0.0.0,,,2023-01-04 18:06:26,2023-01-04 18:06:28,1.697s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:06:28,2023-01-04 18:06:31,3.013s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 108.0.0.0,,,2023-01-04 18:06:31,2023-01-04 18:06:31,0.492s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:06:31,2023-01-04 18:06:34,3.023s,PASSED
switchToWindowIndex(0),Chrome 108.0.0.0,,,2023-01-04 18:06:34,2023-01-04 18:06:34,0.037s,PASSED
delay(3),Chrome 108.0.0.0,,,2023-01-04 18:06:34,2023-01-04 18:06:37,3.025s,PASSED
