Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
04-Add my Organizations,Chrome 107.0.0.0,,,2022-11-16 15:53:42,2022-11-16 15:56:09,2m - 27.175s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/01- Free limited Plan (Blank fields),Chrome 107.0.0.0,,,2022-11-16 15:53:43,2022-11-16 15:55:06,1m - 23.270s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-16 15:53:43,2022-11-16 15:53:45,2.208s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 107.0.0.0,,,2022-11-16 15:53:45,2022-11-16 15:54:11,25.408s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-16 15:54:11,2022-11-16 15:54:11,0.148s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-16 15:54:11,2022-11-16 15:54:12,0.902s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-16 15:54:12,2022-11-16 15:54:12,0.459s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-16 15:54:12,2022-11-16 15:54:13,0.840s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-16 15:54:13,2022-11-16 15:54:15,2.037s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-16 15:54:15,2022-11-16 15:54:15,0.360s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-16 15:54:15,2022-11-16 15:54:15,0.064s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-16 15:54:15,2022-11-16 15:54:15,0.025s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:15,2022-11-16 15:54:18,3.016s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-16 15:54:18,2022-11-16 15:54:18,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-16 15:54:18,2022-11-16 15:54:21,2.554s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:21,2022-11-16 15:54:24,3.011s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-16 15:54:24,2022-11-16 15:54:25,0.784s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-16 15:54:25,2022-11-16 15:54:26,1.271s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:26,2022-11-16 15:54:29,3.010s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 107.0.0.0,,,2022-11-16 15:54:29,2022-11-16 15:54:29,0.363s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:29,2022-11-16 15:54:33,3.011s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 107.0.0.0,,,2022-11-16 15:54:33,2022-11-16 15:54:33,0.580s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:33,2022-11-16 15:54:36,3.017s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 107.0.0.0,,,2022-11-16 15:54:36,2022-11-16 15:54:36,0.145s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:36,2022-11-16 15:54:39,3.003s,PASSED
switchToWindowIndex(0),Chrome 107.0.0.0,,,2022-11-16 15:54:39,2022-11-16 15:54:39,0.018s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:39,2022-11-16 15:54:42,3.014s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 107.0.0.0,,,2022-11-16 15:54:42,2022-11-16 15:54:43,1.109s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-16 15:54:43,2022-11-16 15:54:46,3.001s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 107.0.0.0,,,2022-11-16 15:54:46,2022-11-16 15:54:47,0.472s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-16 15:54:47,2022-11-16 15:54:52,5.010s,PASSED
"click(findTestObject(""04-Add my Organizations/Free limited Plan/span_Add My Organization""))",Chrome 107.0.0.0,,,2022-11-16 15:54:52,2022-11-16 15:54:54,2.257s,PASSED
"verifyElementVisible(findTestObject(""04-Add my Organizations/Free limited Plan/Add my org modal""))",Chrome 107.0.0.0,,,2022-11-16 15:54:54,2022-11-16 15:54:55,0.822s,PASSED
