Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.3 - Settings (Invited users),Chrome 107.0.0.0,,,2022-11-18 13:58:40,2022-11-18 14:01:32,2m - 51.521s,PASSED
,,,,,,,
Test Cases/09-Settings/16 - Users (Invited User - Search),Chrome 107.0.0.0,,,2022-11-18 13:58:41,2022-11-18 14:00:20,1m - 38.922s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-18 13:58:41,2022-11-18 13:58:43,2.152s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 107.0.0.0,,,2022-11-18 13:58:43,2022-11-18 13:58:54,10.658s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-18 13:58:54,2022-11-18 13:58:54,0.159s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-18 13:58:54,2022-11-18 13:58:55,0.897s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-18 13:58:55,2022-11-18 13:58:55,0.458s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-18 13:58:55,2022-11-18 13:58:56,0.737s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-18 13:58:56,2022-11-18 13:58:58,2.032s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-18 13:58:58,2022-11-18 13:58:59,0.488s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-18 13:58:59,2022-11-18 13:58:59,0.074s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-18 13:58:59,2022-11-18 13:58:59,0.032s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:58:59,2022-11-18 13:59:02,3.007s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-18 13:59:02,2022-11-18 13:59:02,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-18 13:59:02,2022-11-18 13:59:06,3.730s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:06,2022-11-18 13:59:09,3.015s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-18 13:59:09,2022-11-18 13:59:09,0.786s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-18 13:59:09,2022-11-18 13:59:11,1.707s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:11,2022-11-18 13:59:14,3.011s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 107.0.0.0,,,2022-11-18 13:59:14,2022-11-18 13:59:15,0.469s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:15,2022-11-18 13:59:18,3.007s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 107.0.0.0,,,2022-11-18 13:59:18,2022-11-18 13:59:18,0.565s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:18,2022-11-18 13:59:21,3.011s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 107.0.0.0,,,2022-11-18 13:59:21,2022-11-18 13:59:21,0.204s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:21,2022-11-18 13:59:24,3.004s,PASSED
switchToWindowIndex(0),Chrome 107.0.0.0,,,2022-11-18 13:59:24,2022-11-18 13:59:24,0.018s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:24,2022-11-18 13:59:27,3.010s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 107.0.0.0,,,2022-11-18 13:59:27,2022-11-18 13:59:28,0.676s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-18 13:59:28,2022-11-18 13:59:31,3.006s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 107.0.0.0,,,2022-11-18 13:59:31,2022-11-18 13:59:32,0.798s,PASSED
