Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01-Login and Forgot Password,Chrome 103.0.5060.134,,,2022-07-25 15:04:37,2022-07-25 15:07:27,2m - 49.584s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/01-Login(Credentials Blank),Chrome 103.0.5060.134,,,2022-07-25 15:04:37,2022-07-25 15:05:14,36.104s,PASSED
"openBrowser("""")",Chrome 103.0.5060.134,,,2022-07-25 15:04:38,2022-07-25 15:04:40,2.161s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 103.0.5060.134,,,2022-07-25 15:04:40,2022-07-25 15:05:06,25.786s,PASSED
maximizeWindow(),Chrome 103.0.5060.134,,,2022-07-25 15:05:06,2022-07-25 15:05:06,0.164s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Login_Card""), 0)",Chrome 103.0.5060.134,,,2022-07-25 15:05:06,2022-07-25 15:05:08,2.239s,PASSED
delay(2),Chrome 103.0.5060.134,,,2022-07-25 15:05:08,2022-07-25 15:05:10,2.035s,PASSED
"verifyElementNotClickable(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 103.0.5060.134,,,2022-07-25 15:05:10,2022-07-25 15:05:11,0.346s,PASSED
delay(3),Chrome 103.0.5060.134,,,2022-07-25 15:05:11,2022-07-25 15:05:14,3.006s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/02-Login(Wrong Email),Chrome 103.0.5060.134,,,2022-07-25 15:05:14,2022-07-25 15:05:25,11.309s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), ""unregisteredemail@test.com"")",Chrome 103.0.5060.134,,,2022-07-25 15:05:14,2022-07-25 15:05:15,0.761s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""pUQNV8a0dCQ="")",Chrome 103.0.5060.134,,,2022-07-25 15:05:15,2022-07-25 15:05:15,0.444s,PASSED
delay(3),Chrome 103.0.5060.134,,,2022-07-25 15:05:15,2022-07-25 15:05:18,3.008s,PASSED
"click(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Chrome 103.0.5060.134,,,2022-07-25 15:05:18,2022-07-25 15:05:18,0.434s,PASSED
delay(3),Chrome 103.0.5060.134,,,2022-07-25 15:05:18,2022-07-25 15:05:21,3.012s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Invalid email error""), 0)",Chrome 103.0.5060.134,,,2022-07-25 15:05:21,2022-07-25 15:05:22,0.356s,PASSED
delay(3),Chrome 103.0.5060.134,,,2022-07-25 15:05:22,2022-07-25 15:05:25,3.013s,PASSED
,,,,,,,
"Test Cases/01-Login and Forgot Password/03-Login(Valid email, wrong pass)",Chrome 103.0.5060.134,,,2022-07-25 15:05:25,2022-07-25 15:05:40,14.786s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), ""testuser01@mailinator.com"")",Chrome 103.0.5060.134,,,2022-07-25 15:05:25,2022-07-25 15:05:27,1.642s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""OxgQgnWTiECE3BxjMAl2ng=="")",Chrome 103.0.5060.134,,,2022-07-25 15:05:27,2022-07-25 15:05:27,0.448s,PASSED
delay(2),Chrome 103.0.5060.134,,,2022-07-25 15:05:27,2022-07-25 15:05:29,2.006s,PASSED
"click(findTestObject(""01-Login and Forgot Password/show pass button""))",Chrome 103.0.5060.134,,,2022-07-25 15:05:29,2022-07-25 15:05:30,0.475s,PASSED
delay(3),Chrome 103.0.5060.134,,,2022-07-25 15:05:30,2022-07-25 15:05:33,3.017s,PASSED
