Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
04-Add my Organizations,Chrome 105.0.0.0,,,2022-09-09 18:23:59,2022-09-09 18:26:34,2m - 35.146s,PASSED
,,,,,,,
Test Cases/04-Add my Organizations/01- Free limited Plan (Blank fields),Chrome 105.0.0.0,,,2022-09-09 18:23:59,2022-09-09 18:25:28,1m - 29.414s,PASSED
"openBrowser("""")",Chrome 105.0.0.0,,,2022-09-09 18:23:59,2022-09-09 18:24:02,2.195s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 105.0.0.0,,,2022-09-09 18:24:02,2022-09-09 18:24:35,33.363s,PASSED
maximizeWindow(),Chrome 105.0.0.0,,,2022-09-09 18:24:35,2022-09-09 18:24:35,0.155s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-09 18:24:35,2022-09-09 18:24:36,0.769s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 105.0.0.0,,,2022-09-09 18:24:36,2022-09-09 18:24:36,0.463s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 105.0.0.0,,,2022-09-09 18:24:36,2022-09-09 18:24:37,0.732s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-09 18:24:37,2022-09-09 18:24:39,2.035s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 105.0.0.0,,,2022-09-09 18:24:39,2022-09-09 18:24:40,0.352s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 105.0.0.0,,,2022-09-09 18:24:40,2022-09-09 18:24:40,0.067s,PASSED
currentWindow = getWindowIndex(),Chrome 105.0.0.0,,,2022-09-09 18:24:40,2022-09-09 18:24:40,0.020s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-09 18:24:40,2022-09-09 18:24:43,3.006s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 105.0.0.0,,,2022-09-09 18:24:43,2022-09-09 18:24:43,0.034s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 105.0.0.0,,,2022-09-09 18:24:43,2022-09-09 18:24:45,2.251s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-09 18:24:45,2022-09-09 18:24:48,3.014s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-09 18:24:48,2022-09-09 18:24:49,0.669s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 105.0.0.0,,,2022-09-09 18:24:49,2022-09-09 18:24:50,1.657s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-09 18:24:50,2022-09-09 18:24:53,3.006s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 105.0.0.0,,,2022-09-09 18:24:53,2022-09-09 18:24:54,0.383s,PASSED
