Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
05-Chat,Chrome 105.0.0.0,,,2022-09-26 18:05:57,2022-09-26 18:13:49,7m - 52.063s,PASSED
,,,,,,,
Test Cases/05- Chat/01-Creating a Chat group,Chrome 105.0.0.0,,,2022-09-26 18:05:57,2022-09-26 18:07:37,1m - 39.553s,PASSED
"openBrowser("""")",Chrome 105.0.0.0,,,2022-09-26 18:05:58,2022-09-26 18:06:00,2.191s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 105.0.0.0,,,2022-09-26 18:06:00,2022-09-26 18:06:14,14.173s,PASSED
maximizeWindow(),Chrome 105.0.0.0,,,2022-09-26 18:06:14,2022-09-26 18:06:14,0.151s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-26 18:06:14,2022-09-26 18:06:15,0.763s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 105.0.0.0,,,2022-09-26 18:06:15,2022-09-26 18:06:15,0.465s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 105.0.0.0,,,2022-09-26 18:06:15,2022-09-26 18:06:16,0.735s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-26 18:06:16,2022-09-26 18:06:18,2.027s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 105.0.0.0,,,2022-09-26 18:06:18,2022-09-26 18:06:19,0.355s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 105.0.0.0,,,2022-09-26 18:06:19,2022-09-26 18:06:19,0.064s,PASSED
currentWindow = getWindowIndex(),Chrome 105.0.0.0,,,2022-09-26 18:06:19,2022-09-26 18:06:19,0.022s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:19,2022-09-26 18:06:22,3.007s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 105.0.0.0,,,2022-09-26 18:06:22,2022-09-26 18:06:22,0.034s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 105.0.0.0,,,2022-09-26 18:06:22,2022-09-26 18:06:24,2.502s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:24,2022-09-26 18:06:27,3.013s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-26 18:06:27,2022-09-26 18:06:28,0.685s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 105.0.0.0,,,2022-09-26 18:06:28,2022-09-26 18:06:29,1.408s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:29,2022-09-26 18:06:32,3.015s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 105.0.0.0,,,2022-09-26 18:06:32,2022-09-26 18:06:33,0.378s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:33,2022-09-26 18:06:36,3.005s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 105.0.0.0,,,2022-09-26 18:06:36,2022-09-26 18:06:36,0.454s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:36,2022-09-26 18:06:39,3.008s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 105.0.0.0,,,2022-09-26 18:06:39,2022-09-26 18:06:39,0.192s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:39,2022-09-26 18:06:42,3.014s,PASSED
switchToWindowIndex(0),Chrome 105.0.0.0,,,2022-09-26 18:06:42,2022-09-26 18:06:42,0.019s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:42,2022-09-26 18:06:45,3.010s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 105.0.0.0,,,2022-09-26 18:06:45,2022-09-26 18:06:46,0.891s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-26 18:06:46,2022-09-26 18:06:49,3.012s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 105.0.0.0,,,2022-09-26 18:06:49,2022-09-26 18:06:50,0.750s,PASSED
delay(5),Chrome 105.0.0.0,,,2022-09-26 18:06:50,2022-09-26 18:06:55,5.006s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 105.0.0.0,,,2022-09-26 18:06:55,2022-09-26 18:06:55,0.362s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-26 18:06:55,2022-09-26 18:06:57,2.016s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 105.0.0.0,,,2022-09-26 18:06:57,2022-09-26 18:06:58,0.363s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-26 18:06:58,2022-09-26 18:07:00,2.009s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 105.0.0.0,,,2022-09-26 18:07:00,2022-09-26 18:07:00,0.471s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-26 18:07:00,2022-09-26 18:07:02,2.005s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 105.0.0.0,,,2022-09-26 18:07:02,2022-09-26 18:07:03,0.335s,PASSED
"click(findTestObject(""05-Chat/01- Creating a Chat group/div_Chat""))",Chrome 105.0.0.0,,,2022-09-26 18:07:03,2022-09-26 18:07:04,1.181s,PASSED
delay(1),Chrome 105.0.0.0,,,2022-09-26 18:07:04,2022-09-26 18:07:05,1.009s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/01- Creating a Chat group/h4_CHAT""))",Chrome 105.0.0.0,,,2022-09-26 18:07:05,2022-09-26 18:07:05,0.381s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/01- Creating a Chat group/div_No chat available""))",Chrome 105.0.0.0,,,2022-09-26 18:07:05,2022-09-26 18:07:06,0.386s,PASSED
