Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.3 - Settings (Invited users),Chrome 107.0.0.0,,,2022-11-23 12:01:35,2022-11-23 12:03:57,2m - 22.658s,PASSED
,,,,,,,
Test Cases/09-Settings/16 - Users (Invited User - Search),Chrome 107.0.0.0,,,2022-11-23 12:01:35,2022-11-23 12:03:08,1m - 32.857s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-23 12:01:35,2022-11-23 12:01:37,2.179s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 107.0.0.0,,,2022-11-23 12:01:37,2022-11-23 12:01:50,12.779s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-23 12:01:50,2022-11-23 12:01:50,0.136s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-23 12:01:50,2022-11-23 12:01:51,0.776s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-23 12:01:51,2022-11-23 12:01:52,0.580s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-23 12:01:52,2022-11-23 12:01:52,0.732s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-23 12:01:52,2022-11-23 12:01:54,2.033s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-23 12:01:54,2022-11-23 12:01:55,0.359s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-23 12:01:55,2022-11-23 12:01:55,0.079s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-23 12:01:55,2022-11-23 12:01:55,0.025s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:01:55,2022-11-23 12:01:58,3.004s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-23 12:01:58,2022-11-23 12:01:58,0.032s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-23 12:01:58,2022-11-23 12:02:00,1.889s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:00,2022-11-23 12:02:03,3.011s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-23 12:02:03,2022-11-23 12:02:04,0.688s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-23 12:02:04,2022-11-23 12:02:05,1.284s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:05,2022-11-23 12:02:08,3.005s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 107.0.0.0,,,2022-11-23 12:02:08,2022-11-23 12:02:08,0.470s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:08,2022-11-23 12:02:11,3.015s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 107.0.0.0,,,2022-11-23 12:02:11,2022-11-23 12:02:12,0.440s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:12,2022-11-23 12:02:15,3.005s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 107.0.0.0,,,2022-11-23 12:02:15,2022-11-23 12:02:15,0.190s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:15,2022-11-23 12:02:18,3.012s,PASSED
switchToWindowIndex(0),Chrome 107.0.0.0,,,2022-11-23 12:02:18,2022-11-23 12:02:18,0.017s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:18,2022-11-23 12:02:21,3.013s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 107.0.0.0,,,2022-11-23 12:02:21,2022-11-23 12:02:22,0.892s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-23 12:02:22,2022-11-23 12:02:25,3.003s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 107.0.0.0,,,2022-11-23 12:02:25,2022-11-23 12:02:26,0.749s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-23 12:02:26,2022-11-23 12:02:31,5.010s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 107.0.0.0,,,2022-11-23 12:02:31,2022-11-23 12:02:31,0.361s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 107.0.0.0,,,2022-11-23 12:02:31,2022-11-23 12:02:31,0.468s,PASSED
