Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
05-Chat,Chrome 102.0.5005.63,,,2022-05-30 17:32:05,2022-05-30 17:40:09,8m - 4.275s,PASSED
,,,,,,,
Test Cases/05- Chat/01-Creating a Chat group,Chrome 102.0.5005.63,,,2022-05-30 17:32:05,2022-05-30 17:34:23,2m - 17.630s,PASSED
"openBrowser("""")",Chrome 102.0.5005.63,,,2022-05-30 17:32:05,2022-05-30 17:32:08,2.168s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 102.0.5005.63,,,2022-05-30 17:32:08,2022-05-30 17:33:00,52.307s,PASSED
maximizeWindow(),Chrome 102.0.5005.63,,,2022-05-30 17:33:00,2022-05-30 17:33:00,0.169s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 102.0.5005.63,,,2022-05-30 17:33:00,2022-05-30 17:33:01,1.025s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 102.0.5005.63,,,2022-05-30 17:33:01,2022-05-30 17:33:02,0.482s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:02,2022-05-30 17:33:02,0.737s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-05-30 17:33:02,2022-05-30 17:33:04,2.036s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:04,2022-05-30 17:33:05,0.373s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 102.0.5005.63,,,2022-05-30 17:33:05,2022-05-30 17:33:05,0.073s,PASSED
currentWindow = getWindowIndex(),Chrome 102.0.5005.63,,,2022-05-30 17:33:05,2022-05-30 17:33:05,0.025s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:05,2022-05-30 17:33:08,3.007s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 102.0.5005.63,,,2022-05-30 17:33:08,2022-05-30 17:33:08,0.048s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 102.0.5005.63,,,2022-05-30 17:33:08,2022-05-30 17:33:10,1.990s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:10,2022-05-30 17:33:13,3.017s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 102.0.5005.63,,,2022-05-30 17:33:13,2022-05-30 17:33:14,0.701s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 102.0.5005.63,,,2022-05-30 17:33:14,2022-05-30 17:33:15,1.309s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:15,2022-05-30 17:33:18,3.008s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:18,2022-05-30 17:33:18,0.398s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:18,2022-05-30 17:33:21,3.012s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:21,2022-05-30 17:33:22,0.470s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:22,2022-05-30 17:33:25,3.010s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 102.0.5005.63,,,2022-05-30 17:33:25,2022-05-30 17:33:25,0.160s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:25,2022-05-30 17:33:28,3.019s,PASSED
switchToWindowIndex(0),Chrome 102.0.5005.63,,,2022-05-30 17:33:28,2022-05-30 17:33:28,0.033s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:28,2022-05-30 17:33:31,3.006s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 102.0.5005.63,,,2022-05-30 17:33:31,2022-05-30 17:33:32,0.882s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-05-30 17:33:32,2022-05-30 17:33:35,3.016s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:35,2022-05-30 17:33:36,0.643s,PASSED
delay(5),Chrome 102.0.5005.63,,,2022-05-30 17:33:36,2022-05-30 17:33:41,5.016s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:41,2022-05-30 17:33:43,1.980s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-05-30 17:33:43,2022-05-30 17:33:45,2.011s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:45,2022-05-30 17:33:45,0.397s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-05-30 17:33:45,2022-05-30 17:33:47,2.018s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:47,2022-05-30 17:33:47,0.492s,PASSED
delay(2),Chrome 102.0.5005.63,,,2022-05-30 17:33:47,2022-05-30 17:33:50,2.018s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 102.0.5005.63,,,2022-05-30 17:33:50,2022-05-30 17:33:50,0.833s,PASSED
