Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
03-Header Menu,Chrome 107.0.0.0,,,2022-11-25 12:02:54,2022-11-25 12:13:54,11m - 0.065s,PASSED
,,,,,,,
Test Cases/03-Header Menu/01- Hamburger Button,Chrome 107.0.0.0,verifies all elements of the hamburger button,,2022-11-25 12:02:54,2022-11-25 12:04:32,1m - 37.889s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-25 12:02:54,2022-11-25 12:02:56,2.127s,PASSED
"navigateToUrl(""https://lab.everleagues.com/login?returnUrl=%2Fmain%2Fdashboard"")",Chrome 107.0.0.0,,,2022-11-25 12:02:56,2022-11-25 12:03:24,27.223s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-25 12:03:24,2022-11-25 12:03:24,0.160s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser01@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-25 12:03:24,2022-11-25 12:03:26,1.884s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-25 12:03:26,2022-11-25 12:03:26,0.498s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-25 12:03:26,2022-11-25 12:03:27,0.756s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-25 12:03:27,2022-11-25 12:03:29,2.030s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-25 12:03:29,2022-11-25 12:03:30,0.469s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-25 12:03:30,2022-11-25 12:03:30,0.062s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-25 12:03:30,2022-11-25 12:03:30,0.032s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:30,2022-11-25 12:03:33,3.003s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-25 12:03:33,2022-11-25 12:03:33,0.033s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-25 12:03:33,2022-11-25 12:03:35,2.296s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:35,2022-11-25 12:03:38,3.016s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser01@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-25 12:03:38,2022-11-25 12:03:39,0.675s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:03:39,2022-11-25 12:03:40,1.319s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:40,2022-11-25 12:03:43,3.007s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 107.0.0.0,,,2022-11-25 12:03:43,2022-11-25 12:03:43,0.480s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:43,2022-11-25 12:03:46,3.008s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 107.0.0.0,,,2022-11-25 12:03:46,2022-11-25 12:03:47,0.457s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:47,2022-11-25 12:03:50,3.011s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 107.0.0.0,,,2022-11-25 12:03:50,2022-11-25 12:03:50,0.156s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:50,2022-11-25 12:03:53,3.015s,PASSED
switchToWindowIndex(0),Chrome 107.0.0.0,,,2022-11-25 12:03:53,2022-11-25 12:03:53,0.018s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:53,2022-11-25 12:03:56,3.004s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 107.0.0.0,,,2022-11-25 12:03:56,2022-11-25 12:03:57,1.109s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-25 12:03:57,2022-11-25 12:04:00,3.014s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 107.0.0.0,,,2022-11-25 12:04:00,2022-11-25 12:04:01,0.744s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-25 12:04:01,2022-11-25 12:04:06,5.013s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/button_menu""))",Chrome 107.0.0.0,,,2022-11-25 12:04:06,2022-11-25 12:04:08,2.104s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-25 12:04:08,2022-11-25 12:04:13,5.003s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Add My Organization""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:13,2022-11-25 12:04:14,0.493s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Dashboard""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:14,2022-11-25 12:04:14,0.330s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Chat""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:14,2022-11-25 12:04:14,0.341s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:14,2022-11-25 12:04:15,0.768s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Directory""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:15,2022-11-25 12:04:15,0.438s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Operation""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:15,2022-11-25 12:04:16,0.372s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:16,2022-11-25 12:04:16,0.327s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:16,2022-11-25 12:04:16,0.329s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_Cloud Files""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:16,2022-11-25 12:04:17,0.327s,PASSED
"verifyElementNotVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-25 12:04:17,2022-11-25 12:04:17,0.346s,PASSED
