Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.1 - Settings (Invite users),Chrome 107.0.0.0,,,2022-11-28 11:47:15,2022-11-28 12:03:46,16m - 31.383s,PASSED
,,,,,,,
Test Cases/09-Settings/01 - Users (Invite new user but field are blank),Chrome 107.0.0.0,,,2022-11-28 11:47:15,2022-11-28 11:49:38,2m - 22.240s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2022-11-28 11:47:16,2022-11-28 11:47:18,2.124s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 107.0.0.0,,,2022-11-28 11:47:18,2022-11-28 11:48:25,1m - 6.864s,PASSED
maximizeWindow(),Chrome 107.0.0.0,,,2022-11-28 11:48:25,2022-11-28 11:48:25,0.150s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-28 11:48:25,2022-11-28 11:48:26,1.341s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 107.0.0.0,,,2022-11-28 11:48:26,2022-11-28 11:48:27,0.470s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 107.0.0.0,,,2022-11-28 11:48:27,2022-11-28 11:48:27,0.834s,PASSED
delay(2),Chrome 107.0.0.0,,,2022-11-28 11:48:27,2022-11-28 11:48:29,2.027s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 107.0.0.0,,,2022-11-28 11:48:29,2022-11-28 11:48:30,0.361s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 107.0.0.0,,,2022-11-28 11:48:30,2022-11-28 11:48:30,0.067s,PASSED
currentWindow = getWindowIndex(),Chrome 107.0.0.0,,,2022-11-28 11:48:30,2022-11-28 11:48:30,0.027s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:30,2022-11-28 11:48:33,3.013s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 107.0.0.0,,,2022-11-28 11:48:33,2022-11-28 11:48:33,0.032s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 107.0.0.0,,,2022-11-28 11:48:33,2022-11-28 11:48:35,1.857s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:35,2022-11-28 11:48:38,3.018s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 107.0.0.0,,,2022-11-28 11:48:38,2022-11-28 11:48:39,0.781s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 107.0.0.0,,,2022-11-28 11:48:39,2022-11-28 11:48:40,1.451s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:40,2022-11-28 11:48:43,3.014s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 107.0.0.0,,,2022-11-28 11:48:43,2022-11-28 11:48:43,0.367s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:43,2022-11-28 11:48:46,3.002s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 107.0.0.0,,,2022-11-28 11:48:46,2022-11-28 11:48:47,0.458s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:47,2022-11-28 11:48:50,3.006s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 107.0.0.0,,,2022-11-28 11:48:50,2022-11-28 11:48:50,0.193s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:50,2022-11-28 11:48:53,3.002s,PASSED
switchToWindowIndex(0),Chrome 107.0.0.0,,,2022-11-28 11:48:53,2022-11-28 11:48:53,0.016s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:53,2022-11-28 11:48:56,3.014s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 107.0.0.0,,,2022-11-28 11:48:56,2022-11-28 11:48:57,1.105s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:48:57,2022-11-28 11:49:00,3.003s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 107.0.0.0,,,2022-11-28 11:49:00,2022-11-28 11:49:01,0.404s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-28 11:49:01,2022-11-28 11:49:06,5.005s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 107.0.0.0,,,2022-11-28 11:49:06,2022-11-28 11:49:06,0.471s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 107.0.0.0,,,2022-11-28 11:49:06,2022-11-28 11:49:07,0.574s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 107.0.0.0,,,2022-11-28 11:49:07,2022-11-28 11:49:08,0.795s,PASSED
delay(4),Chrome 107.0.0.0,,,2022-11-28 11:49:08,2022-11-28 11:49:12,4.007s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 107.0.0.0,,,2022-11-28 11:49:12,2022-11-28 11:49:12,0.336s,PASSED
delay(5),Chrome 107.0.0.0,,,2022-11-28 11:49:12,2022-11-28 11:49:17,5.015s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 107.0.0.0,,,2022-11-28 11:49:17,2022-11-28 11:49:17,0.392s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 107.0.0.0,,,2022-11-28 11:49:17,2022-11-28 11:49:18,0.463s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 107.0.0.0,,,2022-11-28 11:49:18,2022-11-28 11:49:18,0.326s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Subscriptions""))",Chrome 107.0.0.0,,,2022-11-28 11:49:18,2022-11-28 11:49:19,0.548s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Users""))",Chrome 107.0.0.0,,,2022-11-28 11:49:19,2022-11-28 11:49:19,0.330s,PASSED
delay(3),Chrome 107.0.0.0,,,2022-11-28 11:49:19,2022-11-28 11:49:22,3.004s,PASSED
