Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.2 - Teams - Settings,Chrome 102.0.5005.63,Need to add a connection either autotester01@mailinator.com or autotester02@mailinator.com before running this Test suite,,2022-06-08 14:09:05,2022-06-08 14:19:46,10m - 41.251s,PASSED
,,,,,,,
Test Cases/06- Teams/03-Edit Team - Private (adding member),Chrome 102.0.5005.63,Need to add a connection before running this TC,,2022-06-08 14:09:05,2022-06-08 14:11:12,2m - 6.458s,PASSED
"openBrowser("""")",Chrome 102.0.5005.63,,,2022-06-08 14:09:06,2022-06-08 14:09:08,2.226s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 102.0.5005.63,,,2022-06-08 14:09:08,2022-06-08 14:09:51,43.076s,PASSED
maximizeWindow(),Chrome 102.0.5005.63,,,2022-06-08 14:09:51,2022-06-08 14:09:51,0.144s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 102.0.5005.63,,,2022-06-08 14:09:51,2022-06-08 14:09:52,0.827s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 102.0.5005.63,,,2022-06-08 14:09:52,2022-06-08 14:09:52,0.481s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 102.0.5005.63,,,2022-06-08 14:09:52,2022-06-08 14:09:53,0.845s,PASSED
delay(3),Chrome 102.0.5005.63,,,2022-06-08 14:09:53,2022-06-08 14:09:56,3.027s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 102.0.5005.63,,,2022-06-08 14:09:56,2022-06-08 14:09:57,0.368s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 102.0.5005.63,,,2022-06-08 14:09:57,2022-06-08 14:09:57,0.083s,PASSED
currentWindow = getWindowIndex(),Chrome 102.0.5005.63,,,2022-06-08 14:09:57,2022-06-08 14:09:57,0.026s,PASSED
