Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
01-Login and Forgot Password,Firefox 103.0,,,2022-08-19 16:01:15,2022-08-19 16:04:11,2m - 56.763s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/01-Login(Credentials Blank),Firefox 103.0,,,2022-08-19 16:01:15,2022-08-19 16:01:59,43.495s,PASSED
"openBrowser("""")",Firefox 103.0,,,2022-08-19 16:01:15,2022-08-19 16:01:19,3.749s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Firefox 103.0,,,2022-08-19 16:01:19,2022-08-19 16:01:52,33.361s,PASSED
maximizeWindow(),Firefox 103.0,,,2022-08-19 16:01:52,2022-08-19 16:01:53,0.294s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Login_Card""), 0)",Firefox 103.0,,,2022-08-19 16:01:53,2022-08-19 16:01:53,0.361s,PASSED
delay(2),Firefox 103.0,,,2022-08-19 16:01:53,2022-08-19 16:01:55,2.028s,PASSED
"verifyElementNotClickable(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Firefox 103.0,,,2022-08-19 16:01:55,2022-08-19 16:01:55,0.324s,PASSED
delay(3),Firefox 103.0,,,2022-08-19 16:01:55,2022-08-19 16:01:59,3.013s,PASSED
,,,,,,,
Test Cases/01-Login and Forgot Password/02-Login(Wrong Email),Firefox 103.0,,,2022-08-19 16:01:59,2022-08-19 16:02:10,11.861s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), ""unregisteredemail@test.com"")",Firefox 103.0,,,2022-08-19 16:01:59,2022-08-19 16:02:00,0.916s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""pUQNV8a0dCQ="")",Firefox 103.0,,,2022-08-19 16:02:00,2022-08-19 16:02:00,0.731s,PASSED
delay(3),Firefox 103.0,,,2022-08-19 16:02:00,2022-08-19 16:02:03,3.006s,PASSED
"click(findTestObject(""01-Login and Forgot Password/button_Sign in""))",Firefox 103.0,,,2022-08-19 16:02:03,2022-08-19 16:02:04,0.559s,PASSED
delay(3),Firefox 103.0,,,2022-08-19 16:02:04,2022-08-19 16:02:07,3.004s,PASSED
"verifyElementPresent(findTestObject(""01-Login and Forgot Password/Invalid email error""), 0)",Firefox 103.0,,,2022-08-19 16:02:07,2022-08-19 16:02:07,0.351s,PASSED
delay(3),Firefox 103.0,,,2022-08-19 16:02:07,2022-08-19 16:02:10,3.008s,PASSED
,,,,,,,
"Test Cases/01-Login and Forgot Password/03-Login(Valid email, wrong pass)",Firefox 103.0,,,2022-08-19 16:02:10,2022-08-19 16:02:25,14.187s,PASSED
"setText(findTestObject(""01-Login and Forgot Password/input_Email_email""), ""testuser01@mailinator.com"")",Firefox 103.0,,,2022-08-19 16:02:11,2022-08-19 16:02:12,0.884s,PASSED
"setEncryptedText(findTestObject(""01-Login and Forgot Password/input_Email_password""), ""OxgQgnWTiECE3BxjMAl2ng=="")",Firefox 103.0,,,2022-08-19 16:02:12,2022-08-19 16:02:12,0.477s,PASSED
delay(2),Firefox 103.0,,,2022-08-19 16:02:12,2022-08-19 16:02:14,2.004s,PASSED
"click(findTestObject(""01-Login and Forgot Password/show pass button""))",Firefox 103.0,,,2022-08-19 16:02:14,2022-08-19 16:02:15,0.589s,PASSED
delay(3),Firefox 103.0,,,2022-08-19 16:02:15,2022-08-19 16:02:18,3.002s,PASSED
